# trial, step, v, x_car, y_car, x_ped, y_ped, del_x, del_y, reward, v_new, x_car_new, y_car_new, x_ped_new, y_ped_new
1.400000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.458427515863956359e+00,4.936761301911884203e+01,-3.493411474480172529e+00,1.951810841997643209e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.965016041383783829e+00,5.131942386111648347e+01
1.500000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-3.163324758151322413e-01,2.000000000000000000e+00,-8.509687718317189287e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,6.183667524184867759e+00,5.200000000000000000e+01
1.500000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,6.183667524184867759e+00,5.200000000000000000e+01,1.687495752262197612e+00,-5.109798527795168521e-01,-1.309316001933221063e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,7.871163276447065371e+00,5.148902014722048648e+01
1.500000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,7.871163276447065371e+00,5.148902014722048648e+01,-3.474756090565247924e+00,-2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.396407185881817448e+00,4.948902014722048648e+01
1.600000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,1.482590701349506546e+00,5.648975173030890140e-01,-1.253882966314093350e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.982590701349506546e+00,5.056489751730308768e+01
1.600000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.982590701349506546e+00,5.056489751730308768e+01,1.292967383202709541e+00,-1.809467203143126701e+00,-1.258387138612987899e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,9.275558084552216087e+00,4.875543031415995898e+01
1.600000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,9.275558084552216087e+00,4.875543031415995898e+01,-5.000000000000000000e+00,1.129453969701810667e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.275558084552216087e+00,4.988488428386177276e+01
1.700000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,5.073022582690347448e-01,1.217617823701279356e+00,-9.795197807206703633e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.007302258269034745e+00,5.121761782370128202e+01
1.700000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.007302258269034745e+00,5.121761782370128202e+01,1.995237805527469988e+00,-1.631593496801666321e+00,-1.420665604747207045e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,9.002540063796505621e+00,4.958602432689961859e+01
1.700000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,9.002540063796505621e+00,4.958602432689961859e+01,-4.969692314230014674e+00,-1.529993761547762121e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.032847749566490947e+00,4.805603056535185402e+01
1.800000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,5.122949938610021903e-01,-5.330268795989303587e-01,-9.334582648657271386e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.012294993861002190e+00,4.946697312040107164e+01
1.800000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.012294993861002190e+00,4.946697312040107164e+01,1.147202026403387976e+00,-5.525921911621203275e-01,-1.153975927437287607e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.159497020264389278e+00,4.891438092923895198e+01
1.800000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.159497020264389278e+00,4.891438092923895198e+01,-3.662550262967999792e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.496946757296389485e+00,5.091438092923895198e+01
1.900000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,5.119052753518040788e-01,1.705776761051884804e-01,-9.223162992756344103e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.011905275351804079e+00,5.017057767610518937e+01
1.900000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.011905275351804079e+00,5.017057767610518937e+01,1.617845426055243507e+00,2.000000000000000000e+00,-1.350977227048968610e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.629750701407047586e+00,5.217057767610518937e+01
1.900000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.629750701407047586e+00,5.217057767610518937e+01,-4.578718037276039432e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.051032664131008154e+00,5.417057767610518937e+01
2.000000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,5.310128970738698939e-01,-2.007119607294192143e-01,-9.303483022917518053e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.031012897073869894e+00,4.979928803927057857e+01
2.000000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.031012897073869894e+00,4.979928803927057857e+01,1.292429968575959265e+00,2.000000000000000000e+00,-1.271674638139228541e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.323442865649829159e+00,5.179928803927057857e+01
2.000000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.323442865649829159e+00,5.179928803927057857e+01,-3.115647680512538376e+00,-5.835348524411667626e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,5.207795185137291227e+00,5.121575318682941003e+01
2.100000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,8.340226239661374663e-01,-3.430979529523376925e-01,-1.045453767368822895e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.334022623966137466e+00,4.965690204704766586e+01
2.100000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.334022623966137466e+00,4.965690204704766586e+01,1.052376538927507710e+00,-1.210732236002856066e-01,-1.116310277999480904e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.386399162893646064e+00,4.953582882344738181e+01
2.100000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.386399162893646064e+00,4.953582882344738181e+01,-3.875992206964101072e+00,-2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.500000000000000000e+00,5.750000000000000000e+01,4.510406955929544992e+00,4.753582882344738181e+01
2.200000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,9.951070981957705897e-01,1.463060538807878341e+00,-1.152644766915062124e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.495107098195770590e+00,5.146306053880788056e+01
2.200000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.495107098195770590e+00,5.146306053880788056e+01,7.984478917965027733e-01,-9.748029713025627707e-01,-1.059335156837751590e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.293554989992273363e+00,5.048825756750531468e+01
2.200000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.293554989992273363e+00,5.048825756750531468e+01,-4.059223755708262438e+00,-1.530196447156774830e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.234331234284010925e+00,4.895806112034853896e+01
2.300000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,7.713260386341413977e-01,2.000000000000000000e+00,-1.136054884798814557e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.271326038634141398e+00,5.200000000000000000e+01
2.300000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.271326038634141398e+00,5.200000000000000000e+01,1.052455478838814074e+00,-5.122548768426542498e-01,-1.122867155110377047e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.323781517472955471e+00,5.148774512315734597e+01
2.300000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.323781517472955471e+00,5.148774512315734597e+01,-4.296504632458681527e+00,6.643775370586473272e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.027276885014273944e+00,5.215212266021599419e+01
2.400000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,7.363556924157679262e-01,2.000000000000000000e+00,-1.126632447426821670e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.236355692415767926e+00,5.200000000000000000e+01
2.400000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.236355692415767926e+00,5.200000000000000000e+01,1.208175790482723500e+00,-6.434568742090902571e-01,-1.175328862652095463e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.444531482898490538e+00,5.135654312579090686e+01
2.400000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.444531482898490538e+00,5.135654312579090686e+01,-4.449679767483829984e+00,-2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,3.994851715414660553e+00,4.935654312579090686e+01
2.500000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,4.789985072628235585e-01,7.839212697007802433e-02,-9.081338971610284361e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,6.978998507262823559e+00,5.007839212697007980e+01
2.500000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,6.978998507262823559e+00,5.007839212697007980e+01,8.033723681871407507e-01,-1.258037791283094897e+00,-1.079818901842786172e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,7.782370875449964309e+00,4.882035433568698579e+01
2.500000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,7.782370875449964309e+00,4.882035433568698579e+01,-3.401832880773432599e+00,6.013925026264237417e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.380537994676531710e+00,4.942174683831341042e+01
2.600000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,1.267420676654056777e+00,-1.870851027000773215e+00,-1.256057968814908277e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.767420676654056777e+00,4.812914897299922501e+01
2.600000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.767420676654056777e+00,4.812914897299922501e+01,7.520189220710289391e-01,1.810146756068860885e+00,-1.111872086350227606e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.519439598725085716e+00,4.993929572906808545e+01
2.600000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.519439598725085716e+00,4.993929572906808545e+01,-4.535834112190640255e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,3.983605486534445461e+00,5.193929572906808545e+01
2.700000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,1.278266222664871776e+00,9.142747663594574803e-01,-1.205556668044875268e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.778266222664871776e+00,5.091427476635945482e+01
2.700000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.778266222664871776e+00,5.091427476635945482e+01,5.866500480235261605e-01,6.563125850755309187e-01,-9.674664599881858118e-01,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.364916270688397049e+00,5.157058735143498751e+01
2.700000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.364916270688397049e+00,5.157058735143498751e+01,-3.471381960036592940e+00,-3.219914432895338852e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.893534310651803665e+00,5.124859590814545385e+01
2.800000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,8.174342578997482178e-01,1.729406561506925399e+00,-1.122865151130812533e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.317434257899748218e+00,5.172940656150692718e+01
2.800000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.317434257899748218e+00,5.172940656150692718e+01,1.125212269482086747e+00,-2.819114648412379687e-01,-1.141491619830739879e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.442646527381835853e+00,5.144749509666569054e+01
2.800000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.442646527381835853e+00,5.144749509666569054e+01,-3.933759046157528694e+00,-2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.508887481224307159e+00,4.944749509666569054e+01
2.900000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,6.415829325124811078e-01,1.423058115576396609e-01,-9.721558796295022287e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.141582932512481108e+00,5.014230581155764099e+01
2.900000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.141582932512481108e+00,5.014230581155764099e+01,6.832246656605702739e-01,-9.513319834553790599e-01,-1.019053550633645777e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,7.824807598173051382e+00,4.919097382810225838e+01
2.900000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,7.824807598173051382e+00,4.919097382810225838e+01,-3.550224917903124222e+00,-7.950725495715249558e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.274582680269927160e+00,4.839590127853073653e+01
3.000000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,1.213245879646100533e+00,9.645538296745037599e-02,-1.167499581377988926e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.713245879646100533e+00,5.009645538296744860e+01
3.000000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.713245879646100533e+00,5.009645538296744860e+01,3.787691576385601167e-01,1.563924552728093609e+00,-9.738489832940141477e-01,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.092015037284660650e+00,5.166037993569554487e+01
3.000000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.092015037284660650e+00,5.166037993569554487e+01,-3.297528763069627722e+00,-9.301758455447863838e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.794486274215032928e+00,5.073020409015075671e+01
3.100000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,1.016038896629432031e+00,-4.880640325435461335e-01,-1.110421044716816352e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.516038896629432031e+00,4.951193596745645209e+01
3.100000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.516038896629432031e+00,4.951193596745645209e+01,6.452874916674566919e-01,-1.817062164260033974e+00,-1.082243222662795601e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.161326388296888723e+00,4.769487380319641545e+01
3.100000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.161326388296888723e+00,4.769487380319641545e+01,-3.457521869691714045e+00,9.307096408004138510e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.703804518605174678e+00,4.862558344399683108e+01
3.200000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,1.258390040544707489e+00,9.609114814997798959e-01,-1.201630315419268680e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.758390040544707489e+00,5.096091148149977812e+01
3.200000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,7.758390040544707489e+00,5.096091148149977812e+01,8.756782780803620270e-01,-7.691434204321709878e-01,-1.074158263881570319e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.634068318625068628e+00,5.019176806106760580e+01
3.200000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,8.634068318625068628e+00,5.019176806106760580e+01,-3.170348019142422036e+00,1.281018769336156105e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,5.463720299482647036e+00,5.147278683040376279e+01
