3.331795626092435292e-01,2.901116844802434369e-01,2.261499673805765220e-01,1.537007651673401865e-01,1.773247866408068363e-01,3.196268645645535811e-01,2.802158540478024706e-01,1.265486409606968732e-01,3.232573689155388008e-01,2.454221464338902925e-01,1.591802281450586665e-01,3.174671422818350353e-01,1.702957077116989404e-01,1.964728108225666237e-01,2.678607050384828048e-01,1.810087440978569717e-01,2.208127312350784133e-01,1.795966735705420425e-01,2.460336535148739401e-01,1.141513955618284754e-01,2.498298354150371992e-01,1.931272983785450315e-01,3.727223023121850054e-01,2.592643568493490092e-01,2.082478124675248010e-01,4.592723279194229069e-01,3.378547275113783499e-01,3.468579959926362255e-01,2.152052842336120708e-01,2.928828913868289363e-01,3.642773372064639359e-01,3.990528537636683359e-01,1.902676002928133381e-01,2.892153214357583990e-01,3.560998406086307577e-01,2.548614706267381402e-01,3.082620332615889081e-01,2.125418504137972509e-01,3.670714376648330779e-01,4.356566269744715503e-01
1.717189827641010524e-01,1.329237082591676056e-01,2.867973338723537324e-01,3.089110298546164923e-01,4.015894759479474163e-01,3.042124292920163064e-01,2.132906265737067319e-01,3.663061033626348051e-01,1.203451788204410872e-01,4.387258955604566024e-01,1.821902676201754834e-01,4.008878288874042073e-01,8.044438000979170500e-02,2.116414944213576010e-01,3.233606243916901102e-01,2.907121836085631572e-01,2.492442973489560620e-01,3.674303499014023866e-01,3.141676199321731255e-01,3.871801268721635769e-01,3.902057023269335234e-01,3.591017419886963213e-01,2.186961097391305897e-01,1.778198175115364987e-01,2.478693766814957511e-01,3.273412252422177593e-01,3.713219222516773721e-01,2.008602657147356141e-01,2.337380917418042936e-01,4.390874573546734161e-01,1.434898848282982198e-01,3.463239155649348033e-01,2.786232342261139583e-01,3.208642931367011730e-01,2.581978933684846433e-01,4.385901898423216205e-01,1.480546840452439672e-01,1.503435864749637918e-01,1.960474905203136442e-01,3.223123043017710465e-01
2.211165568706149887e-01,3.277378270925297987e-01,5.580425554254082876e-02,1.460718043457622239e-01,2.379770951310716254e-01,3.171154878435463176e-01,1.938132970550974776e-01,1.669311787241400946e-01,1.959607830886684332e-01,2.417598997647326942e-01,1.295482959324870675e-01,2.152265109940368071e-01,1.429429397674192581e-01,2.782247922828038345e-01,3.186255537912764391e-01,2.634647712128815322e-01,2.430597556054404917e-01,1.314291530987258261e-01,1.282490683304220724e-01,2.782873850039550012e-01,2.011083267130090169e-01,8.075422829767769928e-02,2.279990819241021482e-01,3.181311854112408022e-01,3.172552576674076974e-01,4.138553764763921450e-01,3.228090974782547029e-01,3.845284432472010350e-01,2.209169631602936335e-01,3.532859697414327815e-01,3.169924951917074685e-01,2.709293555113024832e-01,2.741536958158238835e-01,1.718699670941033764e-01,3.243467823858797727e-01,2.489580658062531537e-01,1.444485203036883492e-01,1.756052003950538953e-01,3.879866936031177160e-01,2.548002928820212731e-01
1.242672636352093185e-01,3.725530437929809868e-01,2.460565799558558642e-01,3.731644266993581760e-01,3.844956172410323725e-01,2.123972188045233356e-01,1.582073184743916505e-01,3.335717928489270734e-01,2.282363575558214175e-01,1.615445595156286551e-01,2.886480322872130855e-01,2.627112012720856371e-01,1.707071425413583254e-01,3.909364095700386121e-01,3.682506174103348240e-01,2.284492431037285776e-01,1.735079854598246263e-01,2.739499119706476082e-01,1.128394938930904340e-01,2.312590046059666560e-01,3.661559814015921122e-01,2.204614432740811258e-01,2.159526587240242490e-01,2.068352860453282205e-01,3.038971500728645525e-01,3.119048083470981059e-01,4.248176439405227933e-01,3.667168396313039702e-01,1.321738347150029080e-01,2.916855371311302680e-01,2.585961771727123826e-01,3.856946410712229212e-01,1.501043137062073873e-01,3.688468110440684677e-01,3.690013451532060396e-01,3.046737476031058933e-01,2.977842594891232375e-01,4.238844328041632692e-01,2.617452716137023128e-01,2.601928375544702576e-01
1.660350999670802963e-01,1.928646029295954245e-01,4.265949907662183738e-01,3.067621123270515282e-01,2.235044469589541893e-01,3.780737228759628588e-01,2.861148523771155916e-01,3.972373477715082091e-01,9.362971039856510247e-02,3.760326101770165019e-01,1.182927774015405387e-01,1.240539125028947975e-01,3.067864118814020991e-01,3.260088340761660430e-01,4.237913053128178897e-01,6.609503979321146305e-02,2.171258305148831003e-01,3.102852591153143491e-01,3.882168093883912596e-01,2.866696477252319020e-01,1.505170252798213038e-01,2.538863750590945045e-01,3.229725182406091299e-01,2.066025403004073391e-01,3.756599839160222332e-01,2.342215368724374636e-01,2.025140405603799987e-01,1.910581983792529470e-01,2.590167152561669295e-01,1.604942302635206375e-01,4.033579386616514273e-01,2.800825548075748794e-01,4.083794262044394552e-01,2.194634255374376397e-01,2.235787680651993847e-01,1.701249077476388316e-01,1.796186253893307383e-01,1.592513411907490739e-01,3.247539493779455499e-01,1.935323895784185899e-01
2.195897960417755035e-01,2.910994255635654393e-01,3.466527076695607446e-01,1.958972180969030252e-01,2.172329233281069527e-01,2.771939410158917871e-01,3.505560191034678974e-01,3.270071782122437876e-01,2.136109219932733339e-01,3.435107701047089290e-01,1.628800160878750014e-01,2.027530098254990143e-01,2.609079316568633233e-01,3.217575734148224731e-01,1.490289440018977840e-01,1.938454122838875471e-01,1.775917261123810820e-01,1.943681145363582996e-01,3.295873006428316487e-01,2.731588255699777812e-01,1.379969975612226618e-01,1.955170661079190242e-01,3.072951921571339118e-01,3.081179963456795456e-01,2.371077141734236615e-01,2.556883719249865572e-01,1.669775498242129785e-01,1.206732022421383443e-01,2.227961607681194223e-01,1.570856318550150066e-01,3.122829044676838639e-01,3.043864192523520473e-01,3.722512617412899738e-01,2.557432530979198426e-01,3.436009304190308922e-01,1.237586711842883214e-01,2.040319435822522676e-01,3.067485234955244500e-01,2.248350554919731625e-01,1.033000288744829465e-01
1.738371924524756418e-01,1.966271779580087975e-01,3.796714252347759833e-01,2.050478499936011501e-01,3.624410839982314392e-01,2.296883312198928495e-01,2.225281452069468591e-01,3.058948540365459268e-01,3.934333031931241398e-01,1.647936286153989793e-01,2.310005393559092235e-01,4.079035901701247857e-01,2.199778360758713469e-01,3.760914896034458499e-01,3.645685476798388169e-01,3.766903912132176790e-01,1.713995545428727285e-01,3.551265552189260544e-01,9.110980764848056190e-02,2.730301619129585355e-01,1.652012040097982082e-01,1.764972560813608538e-01,2.245300820846490575e-01,2.319852399006798738e-01,4.228801820134674427e-01,2.252198789448801586e-01,1.974649969015576656e-01,4.190831534730435348e-01,3.448980157736935559e-01,2.923361083462344134e-01,2.442050454460212572e-01,3.836753706365734762e-01,1.775954571429765039e-01,3.071786612255512638e-01,8.367681072331339953e-02,2.383643245898084684e-01,2.629696700161706646e-01,4.151009587865173156e-01,2.217579864771362097e-01,4.159364002502160540e-01
1.474081352143252199e-01,1.157030673848757907e-01,2.690905557475699039e-01,1.037651342177213498e-01,1.767923448497747130e-01,1.497376693993875685e-01,3.628882102774231844e-01,2.695215069483405390e-01,2.272410820144028787e-01,1.633945491978197329e-01,1.126135744761170149e-01,1.515550459663158600e-01,3.805890766597890829e-01,3.410214545264813046e-01,3.082110936206899909e-01,2.368896591478244495e-01,2.753902839603827313e-01,2.360558702472519144e-01,1.442017184001520014e-01,2.575232027558270187e-01,1.220366578173100736e-01,2.784075211072472023e-01,1.535735805845057644e-01,3.040399764339573041e-01,3.724428254687301432e-01,3.363081112675737061e-01,1.636203597355221917e-01,2.804086370116641858e-01,1.558955076173370313e-01,3.220612635550533787e-01,1.808649073591853118e-01,3.543682434027561334e-01,1.214693877152240309e-01,2.075642544210387630e-01,2.442881530509863341e-01,2.856372492107311922e-01,3.711868960463751144e-01,3.670133783324431298e-01,1.801898494456085908e-01,4.158692013754580752e-01
1.633174961081625409e-01,1.881561495521152372e-01,3.572722920759793808e-01,2.860466146221075090e-01,2.483303977001565244e-01,2.288999126121492589e-01,1.803901064510572694e-01,2.517281894104553275e-01,3.328228595432993764e-01,3.395218358729968910e-01,1.431612815364416424e-01,2.222927677899534382e-01,3.069432046284456539e-01,2.953207102482684476e-01,1.725366479887152082e-01,4.325326032664749687e-01,3.381059323466652500e-01,3.883057593429914967e-01,1.011512808715163275e-01,2.533373018526502984e-01,1.688206267073242006e-01,1.797940665658849524e-01,2.686228951138019405e-01,6.190558026163088534e-02,3.381610959280593187e-01,1.283377675560866404e-01,3.256218156351368687e-01,2.970698802083365231e-01,3.038997627839601923e-01,2.472817862801324207e-01,3.099596710944895195e-01,1.574197255991462430e-01,2.211868871956268190e-01,1.268995012892335517e-01,1.730115809543072702e-01,2.218763106954551034e-01,2.030517852014440960e-01,4.542611208189173411e-01,3.804068431604523681e-01,4.407830900566155341e-01
3.709331087908546709e-01,3.928151226728211487e-01,2.030396107311416565e-01,2.329633342720441314e-01,2.876011797953475502e-01,2.159317387870129112e-01,2.972747714954949161e-01,2.731879775000562449e-01,2.425621810179430515e-01,1.287047442965228716e-01,2.372298973694523527e-01,1.308943693652995233e-01,2.680627912953301162e-01,1.347486732176969570e-01,3.809319717499221047e-01,3.408111610205672437e-01,4.273316751896689691e-01,2.090751607377513144e-01,1.163038941495696393e-01,2.298102122305197281e-01,2.393382684098646074e-01,3.097026593970251263e-01,2.599100795015648613e-01,3.545900322657400960e-01,4.404426253227919363e-01,3.513504884999144040e-01,1.224002440631920541e-01,4.069028264368925729e-01,3.529620526833824878e-01,2.920988444714164300e-01,2.270092976282145625e-01,2.209986799627081111e-01,3.185387529162198583e-01,2.206844105609829243e-01,3.594400597175339551e-01,3.914740744442248843e-01,1.567698417155400925e-01,2.442121030297207951e-01,3.668001458709994056e-01,2.663908983428262545e-01
2.676952264745504073e-01,1.340693031509173627e-01,4.091398793051059801e-01,2.505009272175561796e-01,1.932500498863561622e-01,3.776812282488523631e-01,2.663314451604130162e-01,2.208684350337157265e-01,3.082846675063358743e-01,4.036669201284731057e-01,3.412742742479517588e-01,1.255060195858124228e-01,3.514996186974695402e-01,2.393262076565828844e-01,2.491283171745585223e-01,3.428279930235536010e-01,3.252739191253652407e-01,3.556108171978821231e-01,2.394073875979828292e-01,2.868087367866979931e-01,2.622802925733311308e-01,3.929048433195008183e-01,3.436837992630502048e-01,3.361374458493444628e-01,2.514173984752754443e-01,2.391969608175590067e-01,2.492592278592341004e-01,2.407946070930374882e-01,8.093254744301088544e-02,1.741623303540036360e-01,1.857419583246579520e-01,3.033880593626269162e-01,1.992267773806035425e-01,3.293436661977071078e-01,1.184242975092198585e-01,2.112642997968879610e-01,2.485455162289372244e-01,2.204672744827558817e-01,3.218615983733744690e-01,2.364004461297127546e-01
2.274131855950337622e-01,2.892266971829758893e-01,1.589826718544978257e-01,2.995544973981757453e-01,2.485973073197105809e-01,3.101816533970945255e-01,1.887326961607083131e-01,2.802337990233763065e-01,2.892974038537934334e-01,1.355410081080753726e-01,1.896608402984152897e-01,2.763349100173566608e-01,2.284372094522419128e-01,1.482036477127945395e-01,2.130619297117231914e-01,2.333945357428619249e-01,1.917797973974097736e-01,3.918049900148553033e-01,3.098076773875056977e-01,1.659362117853102614e-01,3.427747655267585625e-01,1.172583999845265845e-01,4.319523083645506745e-01,3.451430604084906317e-01,3.229740599339893659e-01,2.180378272464624234e-01,2.778322132552337731e-01,1.655747638149933920e-01,2.713442203774076855e-01,2.591908609083063975e-01,2.716854276674058322e-01,4.071085836524410695e-01,3.927642319069482579e-01,2.239154632033321934e-01,1.261190379386810667e-01,2.426010796082293530e-01,3.230692381720803308e-01,3.462152847319864835e-01,2.091618231437666342e-01,3.665741520345472404e-01
3.482786285110803792e-01,2.596740714033605180e-01,1.697638121213695395e-01,4.060851626243980883e-01,2.058856466568746990e-01,2.510629543975143596e-01,1.264447040154484392e-01,2.673726475541634562e-01,3.783155294981225825e-01,1.364404564043872614e-01,1.283398881838506145e-01,7.168386276075018604e-02,4.284786233424683899e-01,1.694739794523680843e-01,2.504365320017813423e-01,1.628209924757566818e-01,2.111212785600770359e-01,3.064057159393572816e-01,2.319051829597452707e-01,3.025487929904062123e-01,3.791882466087030945e-01,2.659424296311487246e-01,3.964311693586732299e-01,2.695197764702335075e-01,1.749415483078077815e-01,2.359815577017874144e-01,2.674839051641354493e-01,3.324611976558141668e-01,1.720309649952092290e-01,1.026151480862559223e-01,1.323578068863857093e-01,1.806038476193192743e-01,1.476822689673877032e-01,1.612973387677383019e-01,3.507719911129429380e-01,3.165651827903093740e-01,3.188953873061446953e-01,1.950094981174605724e-01,1.260121073078998011e-01,2.197508537845181131e-01
2.479109253950376457e-01,3.062327107654485014e-01,1.776614964629816829e-01,4.216676374993273968e-01,3.772832011753989301e-01,3.317079788332236712e-01,1.869187504519161103e-01,3.341016120603657602e-01,3.296455511461571786e-01,3.770186113515532900e-01,2.574777606648901984e-01,3.063381200333800125e-01,3.060825642106065336e-01,2.489055224630463137e-01,1.667157871279061621e-01,2.472305432993592289e-01,3.501937009132162770e-01,3.031364389834761974e-01,3.197642994329145116e-01,1.935192337186105449e-01,4.193277504833071156e-01,1.169227451247718264e-01,3.356350421764603964e-01,2.440206157277503285e-01,3.572309386101406581e-01,1.314122642032478916e-01,1.494144253541309642e-01,2.668015453772295542e-01,9.701473346926503538e-02,2.650896444800332485e-01,4.276710708107090420e-01,2.076796939897578298e-01,3.979609035601709421e-01,2.546419589011379991e-01,2.300655420718140665e-01,1.565344085825723375e-01,4.581736164067853334e-01,4.115764689552349753e-01,1.644332573991761359e-01,2.540692712103447826e-01
2.395359725745703494e-01,2.649652702116349623e-01,1.245235587907693869e-01,1.617329767516964556e-01,2.159811131187452660e-01,1.810680753461151038e-01,3.682638734571545558e-01,3.571607527077017563e-01,2.724991923044311481e-01,1.619941077545584418e-01,2.805804072505418412e-01,4.134512910244301787e-01,1.528079983260815511e-01,2.371704443217600433e-01,7.075634058985511010e-02,1.500275160300532096e-01,2.809570134984747392e-01,1.445421736956141179e-01,3.788625416118309164e-01,1.887249691127079743e-01,1.154722420722013448e-01,3.939905372931820082e-01,3.984385089317836748e-01,3.191034525140127309e-01,3.196533518290871623e-01,2.763035499245759530e-01,2.685360960391063312e-01,3.150912278006435807e-01,2.580912790859808958e-01,1.814341856165106182e-01,1.647375905139319141e-01,3.003109906902745596e-01,3.497008954540186121e-01,1.980633367361320507e-01,2.340185559272300875e-01,2.834904371691816527e-01,1.619501068680104239e-01,1.911353822323249296e-01,2.657755105135065077e-01,3.120263095513501339e-01
2.385822561854671897e-01,2.631759807495082093e-01,2.460710225733593881e-01,2.728825614969960789e-01,2.954794916476362610e-01,1.163364086076771470e-01,3.733136402409906185e-01,2.687336739099135396e-01,1.390770250692540122e-01,2.813989297648431531e-01,1.605264901616879070e-01,1.654928145043621235e-01,2.712603198143995753e-01,3.690853360565374275e-01,2.190618355434164888e-01,1.751335758357631944e-01,1.502119634578333862e-01,3.297333549077272608e-01,1.704310043017146226e-01,1.684690715662737481e-01,2.721954404200421784e-01,3.820766018189555857e-01,2.678620323489377952e-01,1.855517879829345629e-01,3.144875760134982490e-01,1.897744156764886725e-01,2.912767317720499904e-01,3.932609596751186487e-01,4.063594127007340573e-01,3.070554645033470864e-01,2.451463804750847741e-01,1.717205405655972683e-01,1.905270068012601126e-01,2.403820785664368687e-01,2.978523138100987455e-01,3.513940955783729225e-01,2.982064386116049515e-01,2.358828643845997941e-01,2.931391903947633826e-01,3.876311479683551831e-01
2.200711596619134292e-01,4.354335489501215406e-01,1.456615929555434563e-01,1.682776906165845965e-01,2.046744826748292667e-01,2.991878821425404400e-01,3.209343119206223838e-01,2.929208476242079473e-01,2.202901451745768457e-01,3.643768914429013628e-01,3.373290407150946746e-01,2.870009843292394280e-01,2.256979750509793825e-01,2.064278740114608435e-01,2.601698820666979994e-01,1.597934887070509846e-01,3.447346458658572810e-01,1.772807983113386943e-01,3.586848592496380550e-01,3.371463891056676321e-01,1.121111936290112160e-01,1.929855016113488919e-01,2.529107703549612896e-01,1.942143521756377611e-01,1.502092532560338756e-01,2.300411303323714185e-01,1.508262203827454295e-01,3.236676703170203728e-01,3.127083105279639952e-01,2.281444951198158821e-01,4.121533089107235481e-01,2.542505175492609792e-01,1.730211116022195850e-01,8.699981985348007041e-02,3.289110781973660913e-01,1.861404783409193742e-01,7.073837147284919857e-02,2.033069061669300348e-01,2.404457906003654444e-01,3.705786883516302144e-01
1.626142032141317528e-01,3.170858376948878510e-01,8.436714705485325039e-02,3.577405267868554173e-01,2.051835993278569303e-01,4.222941128643898367e-01,3.944649061149560487e-01,1.840572227946683515e-01,1.852227418580390528e-01,2.427311969589296126e-01,1.511337229088334233e-01,2.970946837189992751e-01,9.212217088244123442e-02,1.692104595624877583e-01,2.569517158390856038e-01,2.456143977710111559e-01,2.392803418688500827e-01,2.861015883954376449e-01,2.676841190693358130e-01,2.768638327661992471e-01,4.350933992204040202e-01,3.794700188802031526e-01,4.665521694471950753e-01,2.716812710594538882e-01,2.716935166081589914e-01,2.860785998844544986e-01,8.119658688495474952e-02,3.994602942583343475e-01,1.863793921900997463e-01,2.925912747498976008e-01,1.785204567358067429e-01,2.187956269620623673e-01,2.841741996961410499e-01,3.417701422910604525e-01,3.188431011865741627e-01,4.032584928762018572e-01,2.853796111623310150e-01,4.098652866636616210e-01,4.408607366423392127e-01,1.193657524975635792e-01
1.851965834934744537e-01,1.457021298005502785e-01,2.691019364544128822e-01,1.204345306797560966e-01,2.533727588802709429e-01,2.900625617625215424e-01,4.148297743474615440e-01,1.976248784710348538e-01,3.719362308229907654e-01,3.953253795497642664e-01,2.827597254223670475e-01,2.978239390102142004e-01,3.148274290348367366e-01,1.138314204217442810e-01,3.155406818086237686e-01,3.165662785273821167e-01,2.869386376034669950e-01,3.545038028979612399e-01,3.594481557191659959e-01,2.345849034234337160e-01,2.332310889758668349e-01,8.766118012334206400e-02,2.979326308875243634e-01,3.487338475641292845e-01,1.862457452180104056e-01,2.196989114957469957e-01,1.344531140638763889e-01,3.203741218466374940e-01,8.387289602860900639e-02,2.858470868249074481e-01,1.776404869403474807e-01,2.326500231596474455e-01,3.440843220271406766e-01,3.344608341537048113e-01,3.995702461466296707e-01,3.906066663475271095e-01,4.128719047732934966e-01,3.105362707765045860e-01,2.570287436226812994e-01,2.290419074489628559e-01
