1.077162069868402988e-01,2.740842317378053838e-01,3.603545286363977751e-01,1.505431039124837667e-01,2.796224728917774960e-01,4.111387040844711738e-01,2.968837435691854543e-01,4.816901040832182734e-01,1.334964497008298834e-01,2.644321159882467853e-01,1.093430442372592681e-01,2.586539403777992074e-01,3.475697510035052895e-01,1.301852867070615039e-01,4.549513313584426233e-01,4.398235860614085335e-01,2.785442460091760442e-01,1.452054984973265295e-01,3.944006596183962654e-01,3.885678927242759984e-01
1.561338320856732187e-01,2.280084813618150352e-01,3.935188971717053508e-01,2.797786213908783903e-01,1.737683530553038591e-01,3.015861685001710035e-01,3.378510612982217332e-01,3.687417651654645856e-01,2.241569891168677664e-01,3.121830244800473109e-01,2.249889460832163179e-01,3.113060529282167810e-01,2.091723729694257849e-01,2.236109788326584580e-01,2.608317574779063786e-01,2.078795886182065178e-01,1.891055281272950028e-01,4.178482958238480816e-01,9.291119232986504162e-02,3.015392886196615052e-01
4.113718753955851737e-01,8.555250695322674792e-02,2.386441918799867001e-01,2.032536613933333680e-01,3.122661555946987799e-01,2.086234778640717324e-01,2.868955766076327629e-01,4.286453650714061592e-01,3.594270223367621586e-01,1.757577060959450710e-01,1.988544816509134894e-01,1.737425285427884047e-01,2.723037636313568877e-01,3.522346786378204864e-01,3.406605387434621379e-01,1.019415846083584626e-01,1.924244221447621583e-01,2.999237971886743459e-01,2.330107948476224655e-01,3.050324589052664237e-01
3.719738943847150092e-01,2.496482350349435442e-01,2.989398047037117312e-01,4.295738360192105088e-01,3.335411987717364912e-01,2.348106807196843893e-01,1.852133936778242174e-01,2.146189726634433192e-01,3.155395844182364296e-01,4.245749812193246320e-01,2.312212094441431220e-01,1.179327618895242291e-01,2.233240400737919740e-01,2.181971932262077585e-01,2.581400254186673182e-01,2.581729827621880857e-01,2.158615963281361461e-01,2.806884218612779036e-01,4.334176396132926046e-01,3.766460111664921007e-01
1.323556162860548002e-01,1.207390832758880178e-01,2.911783722836622790e-01,3.653532177879275089e-01,2.205770760871133829e-01,2.021896253509853913e-01,3.753453307121262794e-01,3.092421638538557782e-01,1.131858822320736396e-01,3.037038521725058393e-01,1.494450310351249644e-01,1.605407057560888917e-01,3.700462700222092449e-01,2.449154200273778448e-01,2.665132236949142586e-01,1.045198605658432811e-01,1.240851405702074334e-01,3.062331045451084366e-01,1.735148998897616535e-01,3.868863692595207460e-01
6.232523641262253944e-02,3.158354932756640143e-01,2.382134969850396577e-01,3.624920988314667691e-01,2.865514326401525369e-01,2.675890932825210622e-01,3.239517143749054973e-01,2.523747417761547651e-01,4.416598434934896900e-01,7.517470276977754329e-02,4.405841480792240250e-01,2.581147510181427962e-01,2.828567788087276713e-01,3.113464661385980103e-01,3.930211820501577358e-01,2.834545091776409786e-01,2.193074562825663154e-01,2.772175522083995536e-01,2.983810782224127767e-01,3.056961088930090775e-01
3.438335993446227645e-01,1.290468244354837368e-01,3.983641123352508751e-01,3.392871115696147188e-01,1.477121639349051607e-01,1.796615272511178085e-01,2.672690738912986697e-01,2.712795601737758577e-01,2.738874504776398489e-01,2.581931182962329263e-01,2.716338990564949318e-01,1.505466138376650997e-01,2.357775846358776128e-01,2.810071695425057636e-01,1.461348299530260131e-01,2.958344795484077472e-01,3.499776355468790512e-01,3.427262317374242251e-01,1.620003712276391339e-01,1.782564425515044682e-01
3.824871819382251181e-01,2.878090042889492883e-01,1.280056316142485218e-01,2.611503927784263879e-01,1.608565212047587401e-01,2.048485560557546103e-01,3.784965234973274306e-01,3.334590556172817855e-01,2.211353870301194513e-01,1.521645607492224939e-01,2.117466087393460872e-01,2.928979290338730168e-01,2.519680160447517192e-01,1.624583033347294647e-01,2.622164708349486451e-01,2.039057562264873225e-01,2.739673414245030747e-01,3.508282788420486464e-01,3.515145843000618275e-01,2.938038105170014958e-01
3.477564609663659767e-01,3.454784859743573744e-01,4.148101939581935738e-01,2.124757201383951077e-01,3.348358173413654160e-01,2.779799240982110398e-01,3.612393902360765408e-01,2.952319151743970083e-01,3.562355040330490996e-01,2.283197409205769135e-01,3.062788734417599135e-01,2.556609062215726147e-01,2.583447281903835102e-01,2.093476251689919410e-01,1.591767612578482982e-01,3.220956848641541859e-01,3.208310314036608712e-01,2.268699234633053952e-01,2.719491795679359059e-01,3.335760170714261452e-01
1.959109458721092489e-01,3.548225751345865930e-01,1.175627690721532392e-01,3.376198311124118945e-01,3.454134796540131447e-01,2.757595095413014619e-01,2.955291029635029876e-01,3.116634792183616831e-01,2.175370862809286598e-01,2.297036399818974395e-01,1.870110561826758278e-01,3.207756714700341627e-01,3.889024408517962050e-01,6.805656450720455608e-02,1.235801008754021102e-01,3.367557266047623843e-01,2.845673337398194058e-01,4.210070277331305344e-01,2.744918621563371963e-01,3.637467306283964086e-01
3.600444652561437531e-01,1.999834370784420723e-01,2.754510907303547307e-01,4.452532963268875932e-01,2.836619635942840278e-01,2.538723952969971220e-01,2.926359949342262068e-01,2.629740599950604052e-01,1.626948067106530060e-01,1.136120839961601015e-01,2.770441418263102085e-01,2.235868472726361411e-01,4.719629634934915940e-01,2.091733583016809062e-01,2.002100627675650613e-01,1.943673256621068213e-01,4.581435945350245120e-01,2.246161007838604340e-01,8.630868313802103620e-02,2.140109051375834182e-01
2.338889637809263289e-01,2.698947534890311362e-01,3.316581843771645444e-01,3.338358034993453294e-01,1.076200844706044768e-01,3.846911420120077696e-01,3.138477733055804464e-01,2.731030058670960159e-01,5.555911524194089013e-02,1.828750510233250470e-01,1.832376317315954350e-01,3.053593757986141077e-01,3.361529976102430872e-01,1.889343616919963442e-01,2.807928741744651346e-01,3.657861683433719646e-01,2.877564711427434418e-01,2.681268075491325398e-01,2.494877227681829013e-01,3.374294083047936765e-01
2.034695652449516612e-01,1.110713757944239294e-01,2.837110934339199253e-01,1.194844667960826834e-01,5.651868781662906099e-02,1.609477900236805648e-01,2.284435455282624317e-01,3.396502349045623648e-01,1.628128808360713442e-01,1.921226464886374719e-01,2.875967050871570674e-01,2.490867981701125888e-01,2.217613994882725592e-01,1.944982553934193337e-01,2.720074884509059987e-01,1.783364349126839721e-01,2.358298854952018409e-01,3.236645854983642989e-01,2.377285982097401551e-01,3.860141820729462991e-01
1.567668411750691160e-01,3.274821880719399614e-01,1.775839971709340104e-01,2.297716329721191941e-01,1.606176099737877672e-01,3.652126950735611888e-01,3.504104616843572995e-01,2.598043762147738134e-01,4.389424937592289466e-01,2.559443774604701627e-01,3.311061685747908045e-01,1.773544361962085536e-01,3.880907105336057761e-01,3.448710210241784369e-01,7.100013204288305180e-02,2.205733634115998043e-01,1.459602837602907432e-01,3.298917352737000819e-01,1.734191055864006681e-01,4.078578280732329531e-01
2.340329553961940645e-01,2.726246573702743592e-01,1.983042217029077070e-01,9.609540042683831218e-02,2.307388344645301126e-01,3.001628729120571215e-01,2.066868136989302440e-01,2.923337177735763071e-01,2.497017088515253169e-01,2.770131078800854851e-01,2.996106567225238493e-01,2.151294992520184357e-01,2.823204382194368089e-01,2.590394718810934416e-01,2.216373743879562486e-01,1.774980581498970811e-01,1.414463797574528336e-01,2.967866342339150476e-01,1.518706038075887943e-01,2.833597078814540926e-01
3.313615694086123886e-01,2.037297842114218493e-01,2.923308139769190683e-01,2.250791609699285267e-01,3.168947838131221939e-01,2.603357546218927343e-01,3.088915976794344709e-01,2.442179562848020846e-01,1.407806778002811399e-01,2.261285931204365107e-01,3.355874694940682024e-01,4.076527373952454347e-01,2.064787137166952946e-01,1.750430493835472001e-01,1.450895180428140308e-01,1.749468643116200706e-01,8.407832878530999143e-02,3.904132831961112937e-01,1.902470541372187351e-01,1.535211461958427004e-01
1.670955518079070556e-01,2.074662951564131830e-01,3.804798129845020083e-01,2.198795108082429173e-01,9.590029368119259989e-02,4.440902823608576244e-01,3.078889646358819454e-01,1.626671189347446700e-01,1.694620818496822556e-01,2.283149412561523428e-01,3.278284512972847731e-01,4.460634300895456317e-01,2.621596363057123735e-01,4.257597366842790776e-01,2.784653258612302396e-01,7.915103013468006987e-02,3.019574998971719659e-01,2.956032513430612019e-01,1.546549790095658738e-01,4.271049781141140755e-01
2.676610742311165136e-01,1.932776389965837338e-01,3.454703685500639665e-01,1.684095249096203561e-01,1.228573216685321379e-01,2.940482601145864017e-01,2.125194181227073043e-01,2.891167334338227146e-01,1.272800737831025486e-01,2.365650934558448382e-01,2.094055256758403927e-01,3.905902443167290072e-01,3.184372092781760921e-01,1.489194977877029702e-01,2.169625799383457510e-01,2.289048725665900064e-01,2.286377840559250252e-01,4.031357368485035675e-01,3.789497708464901748e-01,2.445936385005566538e-01
3.722949065598629148e-01,2.375636457381132272e-01,1.852452115893990503e-01,3.129025509986246845e-01,2.503372343766509522e-01,2.581062023644765668e-01,4.015384461374094105e-01,3.320885452780874547e-01,2.103650560528160518e-01,1.741956421350231987e-01,2.914373842059778674e-01,2.223990642614179780e-01,1.716939955448538169e-01,2.320235085020100896e-01,2.312076511758489328e-01,1.446093102024200161e-01,2.797872081787571852e-01,1.469447432090738859e-01,2.442654126179601426e-01,2.627438824006911866e-01
3.242795310817452314e-01,8.497226242774670590e-02,3.048013878331953808e-01,1.971774269735728780e-01,4.539958647760796717e-01,1.798609878046619759e-01,1.406570714036800562e-01,3.371515383731130688e-01,2.732042262649499453e-01,2.704368180330792293e-01,3.310634920421827165e-01,2.073222532543547159e-01,1.793010518064407643e-01,3.389998715367977256e-01,2.541859067940658856e-01,3.903260271003414217e-01,4.733825931942576282e-01,1.728440288553796944e-01,2.215657182160200578e-01,1.970603747919972559e-01
3.315133965397160098e-01,2.543658566115951092e-01,3.460234140223023003e-01,1.154352737891089081e-01,9.976853631995180605e-02,2.172898521090334267e-01,2.278362872945310091e-01,4.365186480018856674e-01,2.810880856539541006e-01,2.045114647942488650e-01,3.007581967815547430e-01,2.389693992519147936e-01,2.745507247289780683e-01,2.266517889950545039e-01,1.908501934885832030e-01,3.093136485433130023e-01,2.850644242120686234e-01,2.385899332844638177e-01,3.893775641037387492e-01,2.929684302636062498e-01
1.529698706000844344e-01,2.793438657464821784e-01,4.062802251963860689e-01,2.551062711985992437e-01,3.721171277548328549e-01,2.721361626527130095e-01,1.811590312182356499e-01,2.848745784998747976e-01,4.097247812121149746e-01,2.332601886370730959e-01,3.491652842694428216e-01,3.442382599754416628e-01,2.984908797496791388e-01,2.829512664550386525e-01,2.989080792820591470e-01,1.730194268299243832e-01,2.793447929950225173e-01,2.567137827501305147e-01,1.948651073354127072e-01,2.409026466445874926e-01
1.876393257425586769e-01,1.797615516443422101e-01,3.249564416401896083e-01,1.961086136407982072e-01,1.757325326545806365e-01,1.853850593920584322e-01,3.592607504458947276e-01,1.409593702320612041e-01,2.039701205359636671e-01,2.809188003749559237e-01,2.014459264782355041e-01,3.420064175790639149e-01,3.987730790768648226e-01,7.596467649218646701e-02,4.180402432434698889e-01,3.002467316990771740e-01,1.331934121459086851e-01,3.342353557261854013e-01,2.635687274467242713e-01,2.340179799887741330e-01
1.122555005065311445e-01,2.311923897540215378e-01,2.897024620294657571e-01,3.426830204047820461e-01,1.630772048191389545e-01,2.322279471262370942e-01,2.641479937648592569e-01,1.479505573800251050e-01,3.004470342469532929e-01,2.186541036330936771e-01,2.348694617091748593e-01,1.600546006583818404e-01,3.038105027786148216e-01,1.058574966290536934e-01,1.792271196477762396e-01,3.463015866590241632e-01,9.534692609748367242e-02,2.100430429273389965e-01,2.563481541775274319e-01,2.459551904321187754e-01
3.749478679902148448e-01,2.652260193469322402e-01,2.410668769201704531e-01,2.238138015107903334e-01,3.099558461307745372e-01,2.330287189776678591e-01,3.055415528446200346e-01,3.442145252000302635e-01,2.010542103820234516e-01,2.249825149303436578e-01,3.368948785595235473e-01,1.682407582504163723e-01,1.213850066010434686e-01,3.081982433150131651e-01,2.459738404642421716e-01,2.754373162678713238e-01,3.339160452957343206e-01,2.545043531725664221e-01,2.150923674840864719e-01,2.971517213944778191e-01
2.958033915367325739e-01,3.434902000145795831e-01,3.642222834845904034e-01,7.379596911650365687e-02,4.177357777994145649e-01,1.083154460935348146e-01,1.747340371501428236e-01,3.817307914279918779e-01,9.469546897156098930e-02,1.784777076563197062e-01,1.525098397365925451e-01,3.256331211019354854e-01,2.564098992266753418e-01,2.456481093357632539e-01,2.119849650317737200e-01,3.357452965151989099e-01,2.982571611777948828e-01,2.679518925739884372e-01,4.373970739329544610e-01,3.668812031893138870e-01
3.158314378465901795e-01,2.590034469649501458e-01,1.578494713292591389e-01,1.921508212046273978e-01,2.191660385447325721e-01,2.890208930869085369e-01,2.735661300176481237e-01,2.694665114187624888e-01,3.286498564536258771e-01,1.789185892360378727e-01,3.107657726082401206e-01,3.543875870695105679e-01,1.900650773162036178e-01,6.116643913456113607e-02,2.972140591747528537e-01,3.921646807462102480e-01,2.276125308976650330e-01,2.457890585657844240e-01,2.136542589559897176e-01,1.754985455663468641e-01
2.510489831377742953e-01,2.558594676367662579e-01,3.210823518074794602e-01,3.934571343247824093e-01,2.482162546434525385e-01,4.016118701930158075e-01,2.965417716453406238e-01,3.395828200698975952e-01,2.031286246536957163e-01,2.312411739151825907e-01,2.840658671919927825e-01,3.482675570090432160e-01,9.230916538105796154e-02,1.879871675679541942e-01,3.986558250187529628e-01,4.125317372421164475e-01,1.067538602298020445e-01,1.888001629454868768e-01,2.177891801303573349e-01,2.213609912280392611e-01
2.706263744076906619e-01,2.620603614367275624e-01,1.958650540823339559e-01,3.442931527911519130e-01,2.383160867266934102e-01,2.450538921123891489e-01,1.083432163783128593e-01,4.146255628416155581e-01,1.845681573135206088e-01,2.346718587544571466e-01,1.749863596570072899e-01,2.362686508724793910e-01,3.995512211352513776e-01,2.754588487888367521e-01,2.384580889985744023e-01,2.716732282429925593e-01,3.436981710709696713e-01,3.955314834640789590e-01,1.523226545870408621e-01,3.408849407716582069e-01
3.429840587562060783e-01,1.527808891837585115e-01,2.417425622377284145e-01,1.992792264125360924e-01,2.239565441070520413e-01,2.821476444489650626e-01,3.139684989976954110e-01,2.310887013629800979e-01,2.078679788534905926e-01,1.888323083358984800e-01,4.023891494440585137e-01,1.596430641160575259e-01,4.453953100348169714e-01,1.936305648989807560e-01,2.708437859916416612e-01,3.492716082373291120e-01,1.560893872317514197e-01,1.590440886379719254e-01,1.977303925774276938e-01,2.278749562867029843e-01
