-6.928485280558963622e-01
-7.052443362584046582e-01
-6.026920286509747093e-01
-6.969053731538916718e-01
-6.571652277742782156e-01
-6.124578120454315933e-01
-6.482506371468501616e-01
-4.444383787540890363e-01
-6.748383211399575643e-01
-6.570974208019266793e-01
-6.383217116906060307e-01
-6.169812456874872453e-01
-5.769722114919586531e-01
-6.820828169515575912e-01
-6.098735075688925811e-01
-6.859126239181035922e-01
-5.836533765090916592e-01
-7.033624114670152805e-01
-7.059021134285681232e-01
-5.985741728300871811e-01
