3.239536957001126205e-01
3.502769809561679937e-01
1.881734074742099361e-01
3.302779004732147583e-01
2.577251919863432494e-01
1.972408747489215186e-01
2.478253654875215428e-01
6.723521086811153069e-02
2.867272052886268852e-01
2.558808778766809566e-01
2.313574528927995755e-01
2.033689484179497242e-01
1.601805235123102966e-01
2.984325437376253443e-01
1.939866136916892914e-01
3.117148084892681914e-01
1.656052190738556140e-01
3.501631733110184275e-01
3.539264360990418967e-01
1.830501822489030150e-01
