1.445766165529440983e-01,2.029922260067202888e-01,9.920061468511470748e-02,2.829480011986371668e-01,2.449836264950901732e-01,3.714078491862045084e-01,1.692525718864455186e-01,2.662415440336242667e-01,2.653234274089415479e-01,1.414897962691860078e-01,2.277192022646210567e-01,2.764643551251388942e-01,4.355026820231132079e-01,1.650709710474354275e-01,1.401401393286347552e-01,3.170393866273656380e-01,2.049299729853443774e-01,3.491596755669434948e-01,2.101716053963091912e-01,5.412409694603671773e-02,5.442225048319259545e-02,3.212239769070304174e-01,2.144833635955535056e-01,3.145535562114494255e-01,4.119398916128029220e-01,3.561402049694147309e-01,1.266398874791337115e-01,1.362538608267855056e-01,3.425050467891204153e-01,3.935898438176949621e-01,2.061643644306545564e-01,3.224725410552641836e-01,1.276275634908206613e-01,2.555969612215278630e-01,2.247925780730865852e-01,1.374587352035171739e-01,2.147716147290394118e-01,3.025521010935464106e-01,2.537939139232865404e-01,3.255523473649041266e-01,2.313235145951097194e-01,1.427042168467944627e-01,1.998019810782158401e-01,3.114921227397021708e-01,3.011386472219306221e-01,2.755414905621301203e-01,1.040419104733832506e-01,2.780686686863147461e-01,2.591597030726235928e-01,2.601989404327381683e-01,2.589728541807297391e-01,3.061296754492540129e-01,3.268572786599622804e-01,2.615027488840797054e-01,1.963881596359122184e-01,6.613054459831660403e-02,1.093471138487238231e-01,1.572205252004609255e-01,3.377187486356496571e-01,6.344270571604121445e-02,1.287310871618175534e-01,2.830437787442338649e-01,1.805163917039099841e-01,3.555288734293441943e-01,1.652137469281180215e-01,1.745915540236424590e-01,1.746665905548235864e-01,1.968095229693762882e-01,1.669502311261365779e-01,1.795942402625225753e-01,1.872514461278830533e-01,2.278693388229874606e-01,3.544182577835893189e-01,4.088993042908029563e-01,2.346541840850928096e-01,3.336441215473663346e-01,1.701582902193520541e-01,3.208008438118352124e-01,2.249711730805138699e-01,5.045904414972075119e-02
4.148117327085202866e-01,4.158009832108064407e-01,4.073107702423368615e-01,3.203696169914093117e-01,2.086523540773367880e-01,2.592990115741868329e-01,2.760067376518207105e-01,2.165007838769470172e-01,2.425594791834042863e-01,1.653420284179203947e-01,1.163612976483204969e-01,9.584689045935948504e-02,4.215815208511668466e-01,1.696441818330165219e-01,2.682887608391080203e-01,2.708489009651012247e-01,2.142757938950284324e-01,1.954045390000144766e-01,2.301119106462818642e-01,3.460781508114860183e-01,2.666324837416790827e-01,2.097028944744987189e-01,8.008525415550211968e-02,1.827957024370192585e-01,2.050153862152346018e-01,1.292266788212113604e-01,4.119962094104621109e-01,3.145030956139343026e-01,7.446260850211960935e-02,2.683939984286883296e-01,2.317082520582579852e-01,3.136678764330627089e-01,3.103826794296935532e-01,2.396192240064378975e-01,2.956001590865683371e-01,2.898647895277725595e-01,3.542583571786294128e-01,4.432917770472086794e-01,3.957353199164466706e-01,2.528273548836716955e-01,1.294442058382200278e-01,1.905513297463098943e-01,2.968221110303447818e-01,1.141365298084188601e-01,2.639566811158758353e-01,2.233337536935357248e-01,2.684633013750696295e-01,2.984137504030322519e-01,3.099451300634221140e-01,2.060323182496966166e-01,2.736221944975983922e-01,2.776465513939546104e-01,2.019997509060705021e-01,6.871904285736704643e-02,2.648677632907865398e-01,3.185538951780611527e-01,1.945959327933207417e-01,2.027756994511206723e-01,2.485383666190673080e-01,2.559641660048231349e-01,2.170416698334302064e-01,1.966079841834761088e-01,1.123064265288188507e-01,3.320039785935335330e-01,6.995596383846330868e-02,3.678054943438627267e-01,2.833531882644964583e-01,2.121414953366721479e-01,3.264471034793791082e-01,2.829942266279256713e-01,1.492645370842330954e-01,6.293746228923909058e-02,1.426633421228905019e-01,4.315811904397139909e-01,2.165699303309302493e-01,2.314245202089484921e-01,1.913298269634940707e-01,2.531674983255673417e-01,2.447013629461163575e-01,3.755716471636531550e-01
2.789912469989681565e-01,3.484316157541696990e-01,2.425982841363084064e-01,4.022059301244437224e-01,2.600817302204063153e-01,1.906062238078429505e-01,2.781258904897588313e-01,2.690957330143021187e-01,4.306222163625016974e-01,3.389996739839931106e-01,2.900840301051615944e-01,2.378628433663002029e-01,1.407402128721779722e-01,2.465060040094175786e-01,2.197664731510554081e-01,2.558428414381647698e-01,3.451037302964384823e-01,3.422000482039641578e-01,3.327019301367466486e-01,3.986601743662138708e-01,1.360221168766009847e-01,3.371159868140400362e-01,1.641349368537645681e-01,3.410734734163157755e-01,2.731976024147062532e-01,1.965072307979396637e-01,2.482336304665954396e-01,3.085641841538193653e-01,2.889511907793405054e-01,4.343934683216678083e-01,2.853575063911681364e-01,3.821759064377778792e-01,1.691424132632677602e-01,2.181986925660603094e-01,2.785496660587623574e-01,1.957606951511711157e-01,8.434929171368510392e-02,2.590506024532861495e-01,1.742104931711628002e-01,1.728200640270677879e-01,4.212083001970119422e-01,3.541453127794562672e-01,1.004400892476884632e-01,2.339160178321915695e-01,2.416452832006048823e-01,3.420069929133871534e-01,4.183611537667619729e-01,1.774816807064254487e-01,1.607446431386488073e-01,2.974523447099285400e-01,2.232125893675261374e-01,3.392467556628918635e-01,1.835270194221702567e-01,3.256739104118932526e-01,4.518568735700970174e-01,1.077926093895260201e-01,4.208221814870704569e-01,2.303333005748634810e-01,4.213260595656054264e-01,3.100306850895763744e-01,3.073206936576213244e-01,2.990972452855496511e-01,2.575945592927220140e-01,1.869598296618013300e-01,3.295782690335596898e-01,1.567430611470360391e-01,1.274316247921543632e-01,1.852470236122885083e-01,3.000712585902627905e-01,3.502210472334792435e-01,2.885473780738587735e-01,2.699911434075222827e-01,3.446259323046327872e-01,2.168036369928048046e-01,2.717516246373913869e-01,3.151364960228067447e-01,2.199629284183318434e-01,1.260681854923230982e-01,9.416038558921016599e-02,2.400334976445957780e-01
3.289995645614563480e-01,2.687249046948663733e-01,3.724225284586540896e-01,3.822946597130739699e-01,3.160448871950014560e-01,2.551994973625283381e-01,2.136504549478233650e-01,3.220856366665040826e-01,3.452078172708638593e-01,3.490464834413717909e-01,1.638611676492045810e-01,3.154453267736083699e-01,4.135851231149280105e-01,1.537104795581053229e-01,2.039348592537151006e-01,1.597488427133921807e-01,2.566668739730824655e-01,3.289485730141096242e-01,3.459912188323430171e-01,3.186330028784121748e-01,2.964366768060257007e-01,3.011501851605598024e-01,3.151807246873293833e-01,1.468137446660664480e-01,2.603001628520759114e-01,2.095189839946370869e-01,2.938734862220132027e-01,3.392264659593469123e-01,3.484910177051701030e-01,2.765117571717859990e-01,2.917880737427476778e-01,2.578687119299482577e-01,1.586409274843211259e-01,3.227816246991130900e-01,2.807545430590874247e-01,2.279146530761659017e-01,2.589259647441597978e-01,2.646238383330296595e-01,2.159390192023507293e-01,1.902920356593943707e-01,3.492988848157502768e-01,2.294760197336514207e-01,2.678639774630904302e-01,3.018118983242469300e-01,1.826469978726754928e-01,2.341864666864595379e-01,4.329401866002561827e-01,1.499085089845018093e-01,3.462544439992490952e-01,2.058909793057423498e-01,3.254895297401636522e-01,2.858370236698930533e-01,2.980270171765848630e-01,1.569800325267201868e-01,2.204036483545520342e-01,1.834274255154147715e-01,3.078585856734172288e-01,3.446443915885303855e-01,4.149716219577874177e-01,3.055700106803497240e-01,1.644981416491749504e-01,2.358442244954650491e-01,4.230227117964214245e-01,4.298779181218762568e-01,1.026229603194887541e-01,2.435514453761035703e-01,1.634183285890186410e-01,1.936691375562644701e-01,2.753988844603604269e-01,2.824184397625625897e-01,3.214028278773482517e-01,1.751463144430140118e-01,7.805687266312597017e-02,8.010103362376666536e-02,2.267421120914056287e-01,1.802251714199727961e-01,2.404138443037710238e-01,3.266345289963715759e-01,9.045373091425645828e-02,1.857044708568975910e-01
2.342686390907236238e-01,1.949226231676098875e-01,2.407477939864758887e-01,1.974627967332610312e-01,8.149998868279312303e-02,2.709810705453299939e-01,3.022435473170234643e-01,9.371295694648482111e-02,1.585874301063618097e-01,8.581642894606809902e-02,2.300460925218148489e-01,3.046662366492327578e-01,2.099563936957739851e-01,3.552908105828566088e-01,2.461132108665961549e-01,1.902239652665539960e-01,2.124694613538716248e-01,2.040505494973987033e-01,1.557759408814945179e-01,7.162077161901733713e-02,2.700960545521390310e-01,3.961070396655889669e-01,1.545355230625258536e-01,3.513725257103130772e-01,2.679441149963811553e-01,2.410326301232770252e-01,3.028873168670016547e-01,2.984118335215878992e-01,3.362642285549575227e-01,1.903162410639455127e-01,3.204850886337104465e-01,4.208106189608580294e-01,3.711675215323541055e-01,3.155498394539448803e-01,2.330476579467709308e-01,2.481337320739083474e-01,3.261226136760821404e-01,2.318707962408370904e-01,2.200528090997976582e-01,3.949868865232540327e-01,2.149427779026868990e-01,2.632658909691877880e-01,1.690016871192090708e-01,3.248738939429689498e-01,1.077421758644710598e-01,7.889739172148370339e-02,2.062556748124813877e-01,2.046833683073915056e-01,3.068027520680626785e-01,2.397633671067888050e-01,2.556463367356399119e-01,1.484787825612874368e-01,2.908957169811302035e-01,4.190486987405919184e-01,2.507292217195331019e-01,9.380972308191297404e-02,3.078588266256170880e-01,3.853423583561657040e-01,2.279250871421839020e-01,3.106067601563616276e-01,1.074753275111316048e-01,1.191389890564637649e-01,1.052808446756452049e-01,1.400436157866982445e-01,4.145364963770131195e-01,2.991571742094857878e-01,2.945800169147754222e-01,4.483914638906692507e-01,2.247090241872313210e-01,3.540691460445531402e-01,2.537618852210470899e-01,3.566553669434846530e-01,2.706053448472297007e-01,1.642028379303063501e-01,2.076232136896264124e-01,2.242760642380058622e-01,1.707610823892319607e-01,3.056440542832157825e-01,2.470760584722175024e-01,8.345779292759644696e-02
2.861724850408700060e-01,1.693906894682492004e-01,4.368663683118868546e-01,8.206624567933984427e-02,7.096241181970461276e-02,2.290384673683424355e-01,3.674394839837503701e-01,3.308063448425148656e-01,1.766868002627439149e-01,1.558808101910417465e-01,3.096090508455745516e-01,1.856109165678651030e-01,1.788137499243847850e-01,2.891796333431957966e-01,2.399281854750852094e-01,1.010036019091803960e-01,3.598081072217567677e-01,3.143616135242486842e-01,4.237445813379410176e-01,3.570972422937535029e-01,1.404416198919807013e-01,2.334963379595141053e-01,2.390119426015209492e-01,2.128006193948606684e-01,3.201381527552176753e-01,3.337464794580163319e-01,2.830652121726138781e-01,1.971036475031757995e-01,2.234965884256874535e-01,2.707184708821448460e-01,1.526039869963016771e-01,3.980872560494748136e-01,3.164469678198847946e-01,1.938803829090328668e-01,2.911260312030395370e-01,1.791091455759928064e-01,3.321587945124916397e-01,2.342011525854790222e-01,1.650171471279615609e-01,7.422509650454429952e-02,3.485020377477744957e-01,4.054805277716275747e-01,2.645749447370798757e-01,3.681020640076706485e-01,3.180522142225964966e-01,4.148459584072964335e-01,2.315810925411302401e-01,2.194315595438264266e-01,1.815611131621284458e-01,2.997973388163375774e-01,2.253612489616691750e-01,1.219043675285142320e-01,4.237024144052742858e-01,2.499219114872150427e-01,3.362224962824234553e-01,1.815106634483119319e-01,2.504194747573636470e-01,3.288124492890903694e-01,2.105736302679433458e-01,1.536314541856070581e-01,2.926773291392841259e-01,3.232434490751366352e-01,1.781566663045769383e-01,2.752562812054477615e-01,2.842210351868316720e-01,1.540214689055602049e-01,2.269629120455022575e-01,3.318564602048502121e-01,1.984412236066923074e-01,3.838908210003430521e-01,3.456767483910855310e-01,2.342750048491057668e-01,2.595167367378702905e-01,3.017158238675110571e-01,2.671930347466188738e-01,3.129889632658022780e-01,4.050599135699866071e-01,3.790691283805946443e-01,1.917801870252272278e-01,1.322981901121789150e-01
2.783946726136031780e-01,2.649529313375023620e-01,2.601348275213409833e-01,4.283298377627289821e-01,3.968397249591943399e-01,2.261831238334114369e-01,3.826124491880802392e-01,3.331915499975348638e-01,3.788292062830640461e-01,3.711521361293043109e-01,2.650180685741462816e-01,4.780939634928672577e-01,2.645428728802980411e-01,1.866823772105385970e-01,3.599067580401018596e-01,2.137605775994443902e-01,4.359835545322273131e-01,2.625541975731811584e-01,2.864861172500221542e-01,2.956167106706740766e-01,1.394236679773406262e-01,2.238114218917668097e-01,2.060168873556031954e-01,4.451379459245988213e-01,3.259902072671516104e-01,3.252122009031188088e-01,2.416272864299127687e-01,1.002339986813225031e-01,1.717895411059541522e-01,4.432034650924236430e-01,3.863751440405753801e-01,2.494599304206596979e-01,1.318925065328801771e-01,1.650630757640751123e-01,3.472523071294950636e-01,1.836743744654913135e-01,2.818524599125561414e-01,1.728070298516765357e-01,3.219016657241280943e-01,2.757322336222021719e-01,8.113020649685406815e-02,1.940441312817889619e-01,2.573027896504030410e-01,4.314415581662026655e-01,4.524360110864083517e-01,2.703613712484091436e-01,2.329214675345090413e-01,2.787570293735743832e-01,1.409578806897351377e-01,2.484233532306112657e-01,2.996929338220375438e-01,1.315620007524634094e-01,2.978494629055436493e-01,2.236823511076274085e-01,1.595536804160561095e-01,1.372853472681042353e-01,3.968075048972513619e-01,3.090544467446977861e-01,4.282164098827002663e-01,2.963557810157744221e-01,3.443757033187579975e-01,3.083538875210453667e-01,3.135087939105511423e-01,4.482693495158887043e-01,2.214158927857211023e-01,3.745418900633236126e-01,2.899777964776705241e-01,3.101649799598601986e-01,2.820294835208541628e-01,1.342942094654431817e-01,2.864265636413748650e-01,2.405294177736199412e-01,3.829842938547352027e-01,3.991885494562997794e-01,3.663268614998637651e-01,3.398636200086234682e-01,1.785406235451191259e-01,8.039531715465669803e-02,2.908490346923895409e-01,2.877808563607355818e-01
2.498695545558962117e-01,1.663879621775325723e-01,3.425476199386623399e-01,2.423506400803402405e-01,2.028361049223172119e-01,3.770935159064475184e-01,2.581474379326874069e-01,2.030275566976933455e-01,2.186401310170803802e-01,2.614361796715568009e-01,1.853160514410008286e-01,3.461124796452396124e-01,3.276240754620714513e-01,2.112195019741885116e-01,1.795545680470632399e-01,1.829203702461919545e-01,2.124240480439057721e-01,4.192455605380652206e-01,1.610154738144396469e-01,3.894263680480694045e-01,2.633707247088129533e-01,3.607715074350784645e-01,1.821758116160549501e-01,3.177282613622142704e-01,2.626103106030155954e-01,2.132240617852234621e-01,3.619016157442360160e-01,2.192780155576033174e-01,3.387389395232767719e-01,1.896140803498992666e-01,2.544580881392191629e-01,1.963295541579951342e-01,3.542609434411408409e-01,2.528754928189959617e-01,3.620197337633534462e-01,1.322436342653117158e-01,8.003504282640308554e-02,1.463113992718002299e-01,2.468177089233651311e-01,1.971083245022099695e-01,2.205978573599876591e-01,2.475542876581828533e-01,2.166254712898358081e-01,1.663439536322995349e-01,2.363988308506078106e-01,1.550985633555772847e-01,3.116199734400164068e-01,2.243750332026133165e-01,2.431569961702230165e-01,1.896364109266499565e-01,1.856900421386419309e-01,1.637230080175031133e-01,2.735594562969922983e-01,2.747357642008393941e-01,9.193825129202139179e-02,3.292984689927236364e-01,3.353488763865835609e-01,1.253245336636903129e-01,3.692018196635540317e-01,4.054203018357396271e-01,4.073932010975527818e-01,1.475822076096534041e-01,3.120107948620806648e-01,2.417871990900304080e-01,3.073014578925764018e-01,1.472921499540809365e-01,2.236261594922575313e-01,2.426857298520904149e-01,1.274215305823825917e-01,2.028513580438224551e-01,2.356418014306750630e-01,2.871457440492409252e-01,3.561032783773107613e-01,2.021161528522170403e-01,2.918176512797119315e-01,2.950316660150462678e-01,1.739609427045365753e-01,2.953499942328599581e-01,1.857165479608541558e-01,1.599475834771140470e-01
3.117529025304712764e-01,2.849864719247652833e-01,1.747927656734736268e-01,3.246192676767477581e-01,9.539417759088822391e-02,1.857898515665938888e-01,3.011967975915277318e-01,1.121766869855063964e-01,2.338478451088391308e-01,9.078927062103077372e-02,4.327705727958642279e-01,3.133384440230899126e-01,3.278986113527341262e-01,1.882417633070365970e-01,3.272669304315457550e-01,9.523564548493250459e-02,3.200957924739024074e-01,1.811342096310541716e-01,3.162570163807871815e-01,2.922573337457167741e-01,2.708445573941411499e-01,3.533124709389858786e-01,2.658155766644031970e-01,3.000402133292696671e-01,3.404292009001920194e-01,2.975967956369082179e-01,2.599441621150750947e-01,3.898001067230379979e-01,3.315743369962876885e-01,3.056470754210670604e-01,2.131708357669336862e-01,3.073037345787259511e-01,4.378792879064755672e-01,2.115086597142002423e-01,2.486490362953318045e-01,2.372781273348533171e-01,2.206055460084157538e-01,2.220978726945046222e-01,2.789790114075392236e-01,2.418569368661587782e-01,1.660630422337786571e-01,3.032267804273905409e-01,2.649635190667146145e-01,2.326775527055149895e-01,2.732011918974572851e-01,2.030154793017235892e-01,3.006300789207475566e-01,2.573576511836989100e-01,3.610602922360073297e-01,2.599108669839789165e-01,1.916582778790953678e-01,3.108762549694323862e-01,3.366937350756902814e-01,3.806913400160206185e-01,2.851385568747530908e-01,3.149308169605689045e-01,2.908502242179260566e-01,4.257604397416371866e-01,2.829932735079792039e-01,3.384306523761063112e-01,3.789085480784001314e-01,2.278277466849098765e-01,2.801040554407945304e-01,4.029656808845456517e-01,2.464460812122030164e-01,3.297911131365172110e-01,4.419194575015724102e-01,3.638111353191209596e-01,4.116117627171534399e-01,4.056090124460245971e-01,2.807302501632822911e-01,3.021123608416722561e-01,2.316029777555607128e-01,2.210289842457116016e-01,2.764754500312724406e-01,2.201158887676578080e-01,3.219956044808667261e-01,3.201926315651636989e-01,3.940353925175664740e-01,1.790748230276685837e-01
1.966082328492565201e-01,8.311495830069787205e-02,1.821858749475883943e-01,2.751574536627708345e-01,2.420121344265313001e-01,3.670055486837329739e-01,8.291016344531747240e-02,3.344506690500423374e-01,4.014509578753001628e-01,2.349730275782113409e-01,1.662016193079864645e-01,1.769656490917667635e-01,3.872164427089508365e-01,1.945140362100029052e-01,1.939343475863004040e-01,3.118326209165112606e-01,2.689426315342609564e-01,2.618294116140139627e-01,2.848239598629825897e-01,3.490778493512128322e-01,3.094211082103022759e-01,3.315528699826416625e-01,3.589079618751718770e-01,4.371495481259706217e-01,1.511305868465246949e-01,2.415178452976169399e-01,3.021934218965124930e-01,1.977907312999049316e-01,2.008686544808511165e-01,2.878372110280640328e-01,2.799516036628259541e-01,2.750712069313617225e-01,2.330912156475328234e-01,6.750589085091976416e-02,2.387927769884089502e-01,3.489995717959138988e-01,1.684621706693977816e-01,2.369551475917709704e-01,1.848950034232785811e-01,2.348439744694522935e-01,1.927997053227031299e-01,2.726243851305121257e-01,2.551640561353608061e-01,3.611880946420235605e-01,3.466447933966950723e-01,1.428736673937885393e-01,3.154719876082398011e-01,1.866727970604329656e-01,7.779467728023967132e-02,2.392087251015470040e-01,3.132203143387689015e-01,2.276803732989158002e-01,2.742941920774255027e-01,4.110053218615679627e-01,2.788577542946474308e-01,1.327787319603342397e-01,2.732994600465332713e-01,3.814054211792871074e-01,2.866264535050501716e-01,3.740582453019087317e-01,2.880289287044841551e-01,5.900009990981568142e-02,3.858134052768827371e-01,3.097468629473943413e-01,1.087115262468350552e-01,1.932375682143017415e-01,3.158039631892436971e-01,3.291905924594111243e-01,1.485064977842635303e-01,2.319161600573315385e-01,3.139041047935020035e-01,3.138567463349006825e-01,3.286896250323498303e-01,8.525692676146942595e-02,3.201593738916578280e-01,1.577421493608457681e-01,1.821779606002061624e-01,3.416477744496308477e-01,2.139786246386400359e-01,4.224839111548632786e-01
