# trial, step, v, x_car, y_car, x_ped, y_ped, del_x, del_y, reward, v_new, x_car_new, y_car_new, x_ped_new, y_ped_new
1.280000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.789542119500763917e+00,4.994856502985414437e+01,1.197752449720629109e+00,8.070033936291500787e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.987294569221393026e+00,5.075556842348329667e+01
1.290000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.226036940320413660e+00,-4.420464664881040839e-02,-2.771913663653863824e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.273963059679585896e+00,4.995579535335119203e+01
1.290000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.273963059679585896e+00,4.995579535335119203e+01,-1.492327187050213944e+00,-8.021065547532790774e-03,-1.188044713268262068e-02,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.781635872629371953e+00,4.994777428780366080e+01
1.290000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.781635872629371953e+00,4.994777428780366080e+01,1.205818602251667038e+00,8.072302223436182977e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.987454474881038990e+00,5.075500451014728043e+01
1.300000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.227432686688479269e+00,-4.354368925929996692e-02,-2.759116981658397694e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.272567313311521175e+00,4.995645631074069826e+01
1.300000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.272567313311521175e+00,4.995645631074069826e+01,-1.492989860231306753e+00,1.600049811702586311e-03,-8.217381256497215125e-03,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.779577453080214422e+00,4.995805636055239773e+01
1.300000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.779577453080214422e+00,4.995805636055239773e+01,1.204196916667799044e+00,8.105563820428223210e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.983774369748013910e+00,5.076861274259522361e+01
1.310000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.240937313397169728e+00,-4.297536504023713455e-02,-2.640636240931238388e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.259062686602829828e+00,4.995702463495976531e+01
1.310000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.259062686602829828e+00,4.995702463495976531e+01,-1.493493347749788036e+00,-2.360362778859315114e-04,-7.488830188692267679e-03,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.765569338853041792e+00,4.995678859868188226e+01
1.310000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.765569338853041792e+00,4.995678859868188226e+01,1.220337346120836663e+00,8.060713248249236074e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.985906684973878455e+00,5.076285992350680942e+01
1.320000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.233376521045981722e+00,-4.392728200008777506e-02,-2.707812672647926244e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.266623478954018722e+00,4.995607271799990912e+01
1.320000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.266623478954018722e+00,4.995607271799990912e+01,-1.499341096264862117e+00,9.737964132849441512e-03,-9.720246320837700252e-03,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.767282382689156606e+00,4.996581068213275501e+01
1.320000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.767282382689156606e+00,4.996581068213275501e+01,1.215295874802009735e+00,8.050297864871898135e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.982578257491166340e+00,5.077084046861994437e+01
1.330000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.245559445678563026e+00,-5.130514987822776263e-02,-2.610161063156208328e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.254440554321437418e+00,4.994869485012177535e+01
1.330000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.254440554321437418e+00,4.994869485012177535e+01,-1.488834073300883798e+00,2.174542693752279376e-03,-1.299064642681794536e-02,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.765606481020553620e+00,4.995086939281552674e+01
1.330000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.765606481020553620e+00,4.995086939281552674e+01,1.227533723490149775e+00,8.025246546370006229e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.993140204510703839e+00,5.075339404745253091e+01
1.340000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.244231987975785714e+00,-4.822162500526561146e-02,-2.617843421360451783e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.255768012024214286e+00,4.995177837499473128e+01
1.340000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.255768012024214286e+00,4.995177837499473128e+01,-1.502017267725915595e+00,5.313823765709102531e-04,-2.386332868089611602e-03,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.753750744298298692e+00,4.995230975737130308e+01
1.340000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.753750744298298692e+00,4.995230975737130308e+01,1.231077528903151475e+00,8.029938784920158668e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.984828273201450166e+00,5.075530363586332072e+01
1.350000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.232849390149072910e+00,-4.704931037249293624e-02,-2.715879901839951538e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.267150609850927090e+00,4.995295068962750662e+01
1.350000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.267150609850927090e+00,4.995295068962750662e+01,-1.490262852580466202e+00,5.253082462644886874e-03,-1.233373972265101003e-02,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.776887757270460888e+00,4.995820377209015106e+01
1.350000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.776887757270460888e+00,4.995820377209015106e+01,1.206025529571160604e+00,8.116868990884111845e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.982913286841621492e+00,5.076989067117856536e+01
1.360000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.237806584144739652e+00,-4.831392219823094081e-02,-2.674173490728845581e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.262193415855260348e+00,4.995168607780176728e+01
1.360000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.262193415855260348e+00,4.995168607780176728e+01,-1.488757077987978406e+00,6.137427743293066840e-03,-1.425773946945129052e-02,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.773436337867281942e+00,4.995782350554505769e+01
1.360000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.773436337867281942e+00,4.995782350554505769e+01,1.214406846158714970e+00,8.053511631655103642e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.987843184025996912e+00,5.076317466871056894e+01
1.370000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.241942017585014213e+00,-4.597423899141106496e-02,-2.635216210128780712e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.258057982414985787e+00,4.995402576100858738e+01
1.370000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.258057982414985787e+00,4.995402576100858738e+01,-1.495660275169339748e+00,-3.338706386306400375e-03,-6.003397565503213427e-03,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.762397707245646039e+00,4.995068705462227854e+01
1.370000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.762397707245646039e+00,4.995068705462227854e+01,1.224604944302792653e+00,8.042328933267199886e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.987002651548438692e+00,5.075491994794899853e+01
1.380000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.239034685188020735e+00,-4.754597310228358964e-02,-2.662526294998251997e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.260965314811979709e+00,4.995245402689771907e+01
1.380000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.260965314811979709e+00,4.995245402689771907e+01,-1.496035954480469776e+00,-2.156281770220758176e-03,-5.046994792437484514e-03,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.764929360331509933e+00,4.995029774512750009e+01
1.380000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.764929360331509933e+00,4.995029774512750009e+01,1.223711539953508343e+00,8.058945630396876503e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.988640900285018276e+00,5.075619230816718641e+01
1.390000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.241587477196600453e+00,-4.723328889790257001e-02,-2.639816710989308923e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.258412522803399547e+00,4.995276671110210032e+01
1.390000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.258412522803399547e+00,4.995276671110210032e+01,-1.492675196340252697e+00,4.390554824353021246e-03,-9.484515841185989574e-03,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.765737326463146850e+00,4.995715726592645467e+01
1.390000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.765737326463146850e+00,4.995715726592645467e+01,1.224760349129672576e+00,8.083151424400267793e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.990497675592819427e+00,5.076547240836648456e+01
1.400000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.245927554009947258e+00,-4.411328584133400454e-02,-2.598037334014178246e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.254072445990052742e+00,4.995588671415866600e+01
1.400000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.254072445990052742e+00,4.995588671415866600e+01,-1.493395090381189227e+00,-2.197983280259219185e-03,-7.905767878535569990e-03,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.760677355608863515e+00,4.995368873087840456e+01
1.400000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.760677355608863515e+00,4.995368873087840456e+01,1.228987471766246564e+00,8.047115699294229429e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.989664827375110079e+00,5.075840030080782839e+01
1.410000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.244411392226433044e+00,-3.960043120702350095e-02,-2.606499124400102341e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.255588607773566956e+00,4.996039956879297961e+01
1.410000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.255588607773566956e+00,4.996039956879297961e+01,-1.491269557336155849e+00,1.920133256660960797e-03,-1.020998158286897176e-02,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.764319050437411107e+00,4.996231970204964057e+01
1.410000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.764319050437411107e+00,4.996231970204964057e+01,1.225683985182294045e+00,7.996867484475345123e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.990003035619705152e+00,5.076200645049717508e+01
1.420000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.245199467744884103e+00,-4.212410254589626923e-02,-2.602223805109037391e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.254800532255115897e+00,4.995787589745410173e+01
1.420000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.254800532255115897e+00,4.995787589745410173e+01,-1.501346161839597571e+00,-3.708629458648582400e-03,-4.013147146525172099e-03,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.753454370415518326e+00,4.995416726799545160e+01
1.420000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.753454370415518326e+00,4.995416726799545160e+01,1.234133733422238421e+00,8.028840617861527917e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.987588103837756748e+00,5.075705132978160350e+01
1.430000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.247134396479103735e+00,-4.414520695842560905e-02,-2.587441506128037028e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.252865603520896265e+00,4.995585479304157417e+01
1.430000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.252865603520896265e+00,4.995585479304157417e+01,-1.497782427739187572e+00,1.882747261046091580e-03,-3.173257058580996031e-03,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.755083175781708693e+00,4.995773754030261671e+01
1.430000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.755083175781708693e+00,4.995773754030261671e+01,1.232388039447073425e+00,8.070003115473372013e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.987471215228781674e+00,5.076473785184995080e+01
1.440000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.248011739250975083e+00,-5.073447295809918600e-02,-2.587893918129535731e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.251988260749024917e+00,4.994926552704190215e+01
1.440000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.251988260749024917e+00,4.994926552704190215e+01,-1.498353902299802698e+00,2.302223133209491124e-03,-2.981030753402620203e-03,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.753634358449222219e+00,4.995156775017510853e+01
1.440000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.753634358449222219e+00,4.995156775017510853e+01,1.233061759638421684e+00,8.062010405766657506e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.986696118087643903e+00,5.075776879075177561e+01
1.450000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.253462283845487413e+00,-4.566677526838325285e-02,-2.533365662512056526e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.246537716154512587e+00,4.995433322473162008e+01
1.450000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.246537716154512587e+00,4.995433322473162008e+01,-1.496748151834431440e+00,-5.693540907893090974e-03,-6.797093908531136319e-03,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.749789564320081148e+00,4.994863968382372832e+01
1.450000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.749789564320081148e+00,4.994863968382372832e+01,1.240293429068279885e+00,8.031539970835446240e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.990082993388361032e+00,5.075179368090726939e+01
1.460000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.255140334382374157e+00,-4.698301720599840081e-02,-2.520159861641743659e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.244859665617625843e+00,4.995301698279400426e+01
1.460000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.244859665617625843e+00,4.995301698279400426e+01,-1.496165042484352004e+00,-2.377615107918007453e-03,-5.013567867291825186e-03,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.748694623133273840e+00,4.995063936768608670e+01
1.460000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.748694623133273840e+00,4.995063936768608670e+01,1.237957022405430152e+00,8.055817567101004606e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.986651645538703548e+00,5.075622112439618405e+01
1.470000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.257511233499445602e+00,-5.074529688290607687e-02,-2.504186556728651980e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.242488766500554398e+00,4.994925470311709148e+01
1.470000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.242488766500554398e+00,4.994925470311709148e+01,-1.498920854882802800e+00,-7.279854225402226930e-03,-7.358589644266146090e-03,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.743567911617751598e+00,4.994197484889168948e+01
1.470000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.743567911617751598e+00,4.994197484889168948e+01,1.241990486543516070e+00,8.041569039949756359e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.985558398161267668e+00,5.074613175288666866e+01
1.480000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.250401149545202983e+00,-4.883958246274922033e-02,-2.564396314737776295e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.249598850454797017e+00,4.995116041753725256e+01
1.480000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.249598850454797017e+00,4.995116041753725256e+01,-1.497510345997217662e+00,3.474627875566849156e-03,-4.499578054363830015e-03,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.752088504457579354e+00,4.995463504541282163e+01
1.480000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.752088504457579354e+00,4.995463504541282163e+01,1.235905535573781577e+00,8.062486100721422133e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.987994040031360932e+00,5.076088365548496029e+01
1.490000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.255538784833460930e+00,-4.630152642836704580e-02,-2.515767871862033545e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.244461215166539070e+00,4.995369847357163451e+01
1.490000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.244461215166539070e+00,4.995369847357163451e+01,-1.496159903960144089e+00,-1.264439950220186404e-03,-4.600323201214261311e-03,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.748301311206394981e+00,4.995243403362141521e+01
1.490000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.748301311206394981e+00,4.995243403362141521e+01,1.241287173856679082e+00,8.040030829829070136e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.989588485063073620e+00,5.075643711660432444e+01
1.500000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.255998774734780721e+00,-4.559731246144282935e-02,-2.510809736680679749e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.244001225265218835e+00,4.995440268753855406e+01
1.500000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.244001225265218835e+00,4.995440268753855406e+01,-1.500298599177229963e+00,-1.295022625195096921e-03,-1.339239213976303354e-03,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.743702626087988872e+00,4.995310766491336096e+01
1.500000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.743702626087988872e+00,4.995310766491336096e+01,1.245877908831167780e+00,8.014808141348828130e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.989580534919156207e+00,5.075458847904824466e+01
1.510000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.257379961235493226e+00,-5.054354221561196958e-02,-2.505068230530222428e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.242620038764506774e+00,4.994945645778438603e+01
1.510000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.242620038764506774e+00,4.994945645778438603e+01,-1.497942241606322611e+00,2.112043785781114735e-03,-3.174038263840541114e-03,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.744677797158184163e+00,4.995156850157016493e+01
1.510000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.744677797158184163e+00,4.995156850157016493e+01,1.237095093842358828e+00,8.013177067998382697e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.981772891000542991e+00,5.075288620837000053e+01
1.520000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.257545173015715001e+00,-4.577579253125518832e-02,-2.497312344318325106e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.242454826984284999e+00,4.995422420746874792e+01
1.520000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.242454826984284999e+00,4.995422420746874792e+01,-1.500233303537147123e+00,-1.084599271230279882e-03,-1.116931203637366778e-03,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.742221523447137876e+00,4.995313960819751742e+01
1.520000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.742221523447137876e+00,4.995313960819751742e+01,1.243707671813036875e+00,8.019020467598396706e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.985929195260174751e+00,5.075504165495735975e+01
1.530000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+00,5.000000000000000000e+01,-1.259952429030100074e+00,-4.923035470694059335e-02,-2.480476576446729864e-01,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.240047570969899482e+00,4.995076964529305741e+01
1.530000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,2.000000000000000000e+01,5.240047570969899482e+00,4.995076964529305741e+01,-1.498044607260267114e+00,-5.156693565411263336e-04,-2.313352340263901113e-03,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.742002963709632368e+00,4.995025397593651917e+01
1.530000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,4.000000000000000000e+01,3.742002963709632368e+00,4.995025397593651917e+01,1.243029405423592415e+00,8.018393145104956155e-01,0.000000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,6.000000000000000000e+01,4.985032369133224783e+00,5.075209329044701434e+01
