AveragePolicyStd,LossAfter,MaxReturn,Entropy,Perplexity,ExplainedVariance,MeanKL,NumTrajs,AverageReturn,dLoss,StdReturn,Iteration,MinReturn,AverageDiscountedReturn,LossBefore,MeanKLBefore
0.462372750739,-0.0272779080031,-2.34063002999,-0.143621225911,0.866215786024,-0.000157244666587,0.0441889953155,1334,-66.4744305463,0.0272779080031,819.055059634,25,-11065.7084171,-65.1937761297,3.18443561264e-16,0.0
0.459009455667,-0.0123511773943,-2.4159478995,-0.168815579508,0.844664662496,-0.00453819439227,0.0765949805435,1334,-27.1333760514,0.0123511773943,511.947709758,26,-11111.7661621,-26.6352379628,-4.08898857358e-16,0.0
0.454999947336,-0.0210177874374,-2.35618930604,-0.222420843837,0.800578374954,0.00184792341993,0.0585403679231,1334,-59.1184105829,0.0210177874374,775.537552431,27,-11167.7642262,-57.9833856172,-3.79700713095e-16,0.0
0.451019532859,-0.00043251763326,-2.40293990499,-0.274202128738,0.760178405829,0.00451659741825,0.00553555451102,1334,-18.9511314879,0.00043251763326,416.749446393,28,-11073.7806385,-18.6157497533,4.0413161878e-17,0.0
0.44448696366,-0.0105743819704,-2.38694600872,-0.300972023853,0.740098477561,-0.0067845526461,0.0476195688503,1334,-35.0475295778,0.0105743819704,587.916705945,29,-10810.509989,-34.3917979433,-7.78050787216e-17,0.0
0.442179666398,-0.00752901375414,-2.43290116206,-0.337169471486,0.713787862962,1.86834943845e-05,0.032217133286,1334,-26.6188546703,0.00752901375415,501.458721953,30,-10657.8100668,-26.1312040781,3.8340423068e-16,0.0
0.444038750065,-0.0185188979899,-2.36735181579,-0.377178459365,0.685793676671,0.000781923741342,0.0481914728264,1334,-34.7540086436,0.0185188979899,582.773586961,31,-10884.2926115,-34.1042822874,6.32869776907e-16,0.0
0.443064861717,-0.0118801373853,-2.28695885469,-0.3960947476,0.672942933189,-0.0329380148513,0.0502033746672,1334,-19.5154769131,0.0118801373853,432.010921792,32,-11192.3720765,-19.1686296474,-3.17129298001e-16,0.0
0.4363794454,-0.0136938788012,-2.33273646839,-0.426799805628,0.652594184835,-0.0127089042405,0.0476890171302,1334,-34.9783244344,0.0136938788012,587.541421606,33,-10935.6010969,-34.3235181069,-1.53494852455e-16,0.0
0.433921132142,-0.00201923307488,-2.35102072525,-0.473258842039,0.622968799792,-0.000820147046209,0.0243267097524,1334,-18.8970861229,0.00201923307488,417.463025823,34,-11032.3952765,-18.5617106949,-8.43458791622e-16,0.0
0.428250282601,-0.031304841275,-2.35164574118,-0.51301495708,0.598687836917,-0.00561964411365,0.0654657000302,1334,-26.7866977271,0.031304841275,506.669612769,35,-10868.5823961,-26.2944918747,4.5443513187e-16,0.0
0.430146285092,-0.0240804393394,-2.34133129921,-0.559014941809,0.571772015241,-947.622495038,0.076876002325,1334,-2.70737617324,0.0240804393394,0.131802452222,36,-3.03696828745,-2.69388398233,-4.82705662881e-17,0.0
0.439167877908,-0.0143355794014,-2.28173465126,-0.509247107349,0.600947857758,1.28153055234e-05,0.0694154767951,1334,-10.6278969559,0.0143355794014,288.398263672,37,-10540.1260595,-10.4572686819,-4.52514018815e-16,0.0
0.440602244918,-0.0108452369591,-2.23873732279,-0.541382131371,0.581943374085,-0.000212143016882,0.0802525169116,1334,-10.4939741119,0.0108452369591,284.984487507,38,-10415.354225,-10.3253455978,4.44447251227e-16,0.0
0.432097028741,-0.0147427242539,-2.23739761654,-0.602568000444,0.547404095625,-10.8273910409,0.0771377914576,1334,-2.66101542587,0.0147427242539,0.136394335865,39,-3.00433721618,-2.64799320352,-2.66153915499e-16,0.0
0.412251192902,-0.184732344902,-2.11559311999,-0.682024921292,0.505592170773,0.990663241019,0.0664005473534,1334,-2.62040811822,0.184732344902,0.141349819962,40,-2.9727604217,-2.60774053093,1.02050635142e-15,0.0
0.390198713645,-0.208151266002,-2.13114587363,-0.734103887197,0.479935342539,0.990321168582,0.0739588476629,1334,-2.57552250715,0.208151266002,0.137182669316,41,-2.93389795176,-2.56315134877,-3.07697118382e-16,0.0
0.342985959871,-0.00985417144926,-2.15586209874,-0.879787825296,0.41487092746,1.4069315889e-05,0.0960193450995,1334,-10.7913575523,0.00985417144926,302.578375191,42,-11058.0092498,-10.6145422002,-3.12737439366e-16,0.0
0.337487125057,-0.0509862392631,-2.08533670416,-0.914391372723,0.40076046563,-981.19822129,0.078394328146,1334,-2.48698215457,0.0509862392631,0.135651475678,43,-2.89327255175,-2.47530879304,-2.3498957791e-16,0.0
0.336351946243,-0.154474027775,-2.05107680643,-0.914294751814,0.400799189342,0.990168119755,0.071032369706,1334,-2.49186493858,0.154474027775,0.134006526888,44,-2.84601654454,-2.48016202539,3.4247463963e-15,0.0
0.27698443926,-0.250028453102,-2.10003872717,-1.12467451685,0.324758153466,0.991585233459,0.0930232584405,1334,-2.45309850731,0.250028453102,0.117819334864,45,-2.80885267116,-2.44160104332,1.16720448621e-15,0.0
0.228242204479,-0.0125099203442,-1.98329554385,-1.31400232404,0.268742307277,7.11749607141e-06,0.0907493259542,1334,-10.5214383717,0.0125099203442,297.468691666,46,-10871.1836533,-10.3483475354,7.94955888556e-16,0.0
0.221226690114,-0.0073432119858,-2.09392651742,-1.39420363956,0.2480304794,-93.857759785,0.0884593016777,1334,-2.40267433782,0.0073432119858,0.110121375067,47,-2.80439927085,-2.39178225843,-8.40851071374e-17,0.0
0.217145114273,-0.233324037861,-2.14390695883,-1.45217453804,0.234060760274,0.993774214941,0.0827958558549,1334,-2.44120801558,0.233324037861,0.096420049144,48,-2.79151049325,-2.43023787813,-1.24854316457e-15,0.0
0.193071878756,-0.276595123039,-2.10430003598,-1.59519117615,0.202869740939,0.992769852942,0.0862198315884,1334,-2.37379900956,0.276595123039,0.0992080059866,49,-2.70304179701,-2.36326238968,-2.26061603775e-15,0.0
0.173467060288,-0.195341950176,-1.99412291219,-1.69621214177,0.183376815559,0.993355130494,0.0555264677342,1334,-2.3219969189,0.195341950176,0.0927183731877,50,-2.61500762667,-2.31175804719,-3.40496135923e-15,0.0
0.152424621224,-0.275555674297,-1.89652776549,-1.82893326924,0.160584777164,0.992192979441,0.0983226236806,1334,-2.27258226637,0.275555674296,0.0989316318584,51,-2.59289532068,-2.26269060707,-3.88737573421e-15,0.0
0.139597778984,-0.257652474416,-1.8662878099,-1.92561822869,0.145785600149,0.990495711648,0.0882806790098,1334,-2.20317120254,0.257652474416,0.101259427741,52,-2.50990757438,-2.19377728375,-2.36001456591e-15,0.0
0.130216598919,-0.272120347065,-1.72560399734,-2.01431664047,0.13341154027,0.989340109052,0.0863688164287,1334,-2.13327082844,0.272120347065,0.104385995836,53,-2.45893326689,-2.1243249416,-8.03621703582e-16,0.0
0.120090030514,-0.27410147528,-1.67030680829,-2.10508126528,0.121835772848,0.98813219799,0.0980673840201,1334,-2.06111872196,0.27410147528,0.106400139837,54,-2.37778266926,-2.05265645695,4.2952758902e-15,0.0
0.112916631224,-0.275817286141,-1.48989372198,-2.18201081876,0.112814452992,0.986908537409,0.0968639301733,1334,-1.9772641265,0.275817286141,0.104892349063,55,-2.29392169945,-1.96935054942,-6.66736026501e-15,0.0
0.106584202314,-0.233590869233,-1.53677303019,-2.24609068022,0.105812070283,0.983350820168,0.0670792900573,1334,-1.89461402288,0.233590869233,0.113591742441,56,-2.28926399806,-1.88728434213,-3.12415982362e-15,0.0
0.101070558006,-0.284048602351,-1.21773004768,-2.30089088902,0.100169563995,0.980347953787,0.0931189449742,1334,-1.8294812023,0.284048602351,0.121001116671,57,-2.16205714908,-1.82263431286,-5.975563206e-16,0.0
0.0970956845146,-0.29257905621,-1.27075262495,-2.34647325471,0.0957060987544,0.97608034852,0.0919000303325,1334,-1.73394299602,0.29257905621,0.122714972698,58,-2.0490533476,-1.72781105886,-1.40567218035e-15,0.0
0.0937951189527,-0.298252231576,-1.18174756135,-2.37302656182,0.0931982287947,0.969715091586,0.0965230002472,1334,-1.64947148195,0.298252231576,0.134783894151,59,-2.04977410943,-1.64398093114,-9.73414807585e-16,0.0
0.0902284180391,-0.016061000396,-1.09838219328,-2.39925881891,0.0907852166453,-3.85090646438e-06,0.0997155697519,1334,-9.72208262984,0.016061000396,298.575547841,60,-10910.7953749,-9.55465152843,6.01757455015e-16,0.0
0.0881489144587,-0.0221062207557,-1.16107794663,-2.47715506776,0.0839818086097,-81.8959646551,0.0620832170395,1334,-1.58960521762,0.0221062207557,0.137123317844,61,-2.03046387673,-1.58429045519,2.59995257041e-16,0.0
0.0873715699493,-0.266373348331,-1.08853851978,-2.48984613607,0.0829227244101,0.971877506314,0.0729346069504,1334,-1.58307274071,0.266373348331,0.131200278799,62,-1.95976788972,-1.57756156095,1.12340206824e-15,0.0
0.0843274620814,-0.250754875734,-0.937524937014,-2.520243458,0.0804400205988,0.959444690681,0.0722070235239,1334,-1.49424151101,0.250754875734,0.144506926745,63,-2.02408964233,-1.48935772013,6.28671416663e-15,0.0
0.0819222003087,-0.0168362909286,-0.924200533234,-2.55119832547,0.077988154792,-1.07961535711e-07,0.0613562022925,1334,-26.1077895406,0.0168362909286,520.409840358,64,-11070.327303,-25.6118889224,3.40581441665e-16,0.0
0.0795723618787,-0.0085056209294,-0.838512061031,-2.62857164627,0.0721814893413,-0.0244162036462,0.0616280958468,1334,-9.51674758805,0.0085056209294,297.626380712,65,-10875.9355851,-9.35035797712,-7.85853141681e-16,0.0
0.0789945422072,-0.012963024324,-1.00495454395,-2.67946076143,0.0686001360216,-133.135042946,0.0778020337157,1334,-1.42466096046,0.012963024324,0.141190065144,66,-1.80931431804,-1.42005396575,-1.14462273853e-16,0.0
0.0783441838767,-0.279602763493,-1.0065120553,-2.6937106376,0.0676295245491,0.967271217652,0.0864778031781,1334,-1.47744831095,0.279602763493,0.132001189171,67,-1.82879024161,-1.4725186326,3.16193709008e-15,0.0
0.0757136837645,-0.263835039541,-0.944147553866,-2.73499210194,0.0648945196428,0.959638243981,0.0901956009139,1334,-1.3862204278,0.263835039541,0.132756118696,68,-1.77627550641,-1.38189499644,1.2976182403e-15,0.0
0.0736540928845,-0.232742024702,-0.952058640618,-2.76600698533,0.0629127152587,0.95704666824,0.0960145487723,1334,-1.30538191422,0.232742024702,0.129957693272,69,-1.71456185177,-1.30161930997,-4.06377136395e-15,0.0
0.0689329944738,-0.201203844921,-0.830904502317,-2.87432620828,0.0564541650404,0.949307842929,0.0712214719418,1334,-1.20644836582,0.201203844921,0.129088666994,70,-1.74303553743,-1.20335767936,3.64237140088e-15,0.0
0.0655469705185,-0.0194679362541,-0.802736773823,-2.95498075334,0.0520796629258,1.25494127354e-05,0.0986393377111,1334,-9.38695988535,0.0194679362541,301.113636145,71,-11003.127005,-9.22026698186,-7.06739001266e-16,0.0
0.0647382826063,-0.0290109566276,-0.816886356878,-2.98940839051,0.0503171960504,-1180.74376686,0.0979044078622,1334,-1.19996740633,0.0290109566276,0.116205285803,72,-1.56148785413,-1.19694208563,-1.20232548444e-16,0.0
0.0658336102365,-0.258967525213,-0.871914121691,-2.96387171087,0.0516186771935,0.957979634694,0.0842046293245,1334,-1.23852757525,0.258967525213,0.121629726041,73,-1.64833089342,-1.23488782707,2.20305200036e-15,0.0
0.061568542506,-0.0137890394065,-0.712408802152,-3.04961184903,0.0473773103718,9.37001004908e-06,0.0497310740356,1334,-9.41393724095,0.0137890394065,301.476268641,74,-11016.3937998,-9.24667654881,-4.30556459495e-16,0.0
0.0606961042896,-0.0193645791553,-0.860078017053,-3.08597842104,0.0456853125545,-1285.83011013,0.0629817128731,1334,-1.20254059209,0.0193645791553,0.115390648719,75,-1.50039655653,-1.19913954833,-1.40816893378e-16,0.0
0.0613248347524,-0.259931219345,-0.915566193062,-3.07260267749,0.0463004926529,0.962986795182,0.0699979499415,1334,-1.25525061296,0.259931219345,0.1155369461,76,-1.62509799335,-1.25142064753,1.95035281168e-15,0.0
0.0593525113429,-0.245954637428,-0.800480749551,-3.10990448291,0.0446052156971,0.9583450597,0.0919903508178,1334,-1.18575504668,0.245954637428,0.11512123386,77,-1.50645814346,-1.18244583726,-4.32493177259e-16,0.0
0.0563862168088,-0.180286553159,-0.754008486887,-3.18620010254,0.0413286174488,0.955065548873,0.0599087128771,1334,-1.10390528141,0.180286553159,0.110256948997,78,-1.41883898206,-1.10125543009,1.8738307868e-15,0.0
0.0535504886385,-0.183898845943,-0.736018207202,-3.26500774783,0.0381966391415,0.948046490565,0.0663257255977,1334,-1.05048099101,0.183898845943,0.11571587106,79,-1.43608003684,-1.04825734644,-4.61538742146e-15,0.0
0.0497515824997,-0.165506218265,-0.655936424487,-3.40039421452,0.0333601163255,0.952319954521,0.0722177407931,1334,-0.993058350892,0.165506218265,0.105577513273,80,-1.39667026204,-0.991207229556,-4.16978195406e-15,0.0
0.0458037495735,-0.170570686572,-0.64726322352,-3.56723911363,0.0282336962006,0.953353130105,0.0671510962601,1334,-0.945966824169,0.170570686572,0.0996182771021,81,-1.22269506512,-0.944344242497,-1.97618033881e-15,0.0
0.0417952013285,-0.174777248783,-0.60343484466,-3.73580311349,0.0238540058999,0.954507844283,0.0723197076886,1334,-0.898048304754,0.174777248783,0.0940710061217,82,-1.22882321092,-0.896593616358,5.19973175517e-16,0.0
0.0382908576317,-0.107552132367,-0.60513016154,-3.91621847042,0.0199162664734,0.957437514043,0.0588328366471,1334,-0.85558364557,0.107552132367,0.0882400491355,83,-1.16783022547,-0.854235310357,-9.26700550934e-15,0.0
0.0358284453117,-0.185633112853,-0.566407114604,-4.05389389209,0.0173546657039,0.959534196578,0.0762205805234,1334,-0.830931990934,0.185633112853,0.0836079883956,84,-1.08844053818,-0.829629680781,3.02340195192e-15,0.0
0.0331861195283,-0.166175608086,-0.534786003149,-4.20418045117,0.014933019394,0.96173355568,0.0661427237563,1334,-0.790093461017,0.166175608086,0.0783004960164,85,-1.04201720322,-0.788903884695,4.88609444425e-15,0.0
0.0306003701953,-0.15382803089,-0.53401471126,-4.37628304876,0.0125720013991,0.967081755057,0.0597040963093,1334,-0.751533925616,0.15382803089,0.071076907516,86,-0.974528805658,-0.750457313156,3.54705437103e-16,0.0
0.0292976748473,-0.181512268666,-0.494636579785,-4.46495334752,0.0115052324951,0.962994554174,0.0683352009266,1334,-0.722343989536,0.181512268666,0.072886348888,87,-0.958680575522,-0.721272303704,1.33331834662e-14,0.0
0.0269665717818,-0.22776514953,-0.496237295266,-4.63227492234,0.00973259300559,0.968836990478,0.0992662231545,1334,-0.688855098129,0.22776514953,0.0649432227134,88,-0.901587427531,-0.68787829225,4.72843486837e-16,0.0
0.0243954914656,-0.0716270041355,-0.437223229494,-4.82667600508,0.00801311259231,0.970508644772,0.0509479388229,1334,-0.655192008972,0.0716270041355,0.0626350302394,89,-0.89115180193,-0.654290535081,-1.16115679457e-14,0.0
0.0228129651698,-0.107929608694,-0.444862733975,-4.95792518744,0.00702749344856,0.97111191825,0.0378334372438,1334,-0.639920195451,0.107929608694,0.0619653003311,90,-0.890073702722,-0.639026870735,-2.5157148839e-15,0.0
0.0215917616632,-0.194471054099,-0.442756511074,-5.06144808736,0.00633637723838,0.971415427712,0.0691716274168,1334,-0.626737799099,0.194471054099,0.0601083077572,91,-0.839513776302,-0.625853196255,1.68806054148e-14,0.0
0.0201708426569,-0.120499258817,-0.443107050513,-5.19527179334,0.00554270963871,0.973180692004,0.0464211823001,1334,-0.602711490159,0.120499258817,0.055134165351,92,-0.769827642356,-0.60185271867,-6.77566864851e-15,0.0
0.0189133939954,-0.0372347771914,-0.419362838559,-5.32296104997,0.00487828746519,0.973675456167,0.031475449705,1334,-0.589535429739,0.0372347771914,0.0569342318786,93,-0.778909197838,-0.588706480269,1.03372666083e-14,0.0
0.0178877581749,-0.140520730161,-0.398809373836,-5.4396593438,0.00434096179442,0.976542691284,0.0332686425942,1334,-0.578999565879,0.140520730161,0.050813476881,94,-0.758511180947,-0.578164760112,-9.97067385066e-15,0.0
0.0172562193023,-0.160616482431,-0.402221872105,-5.50226779479,0.00407751398047,0.97535226882,0.0407416162578,1334,-0.56435889529,0.160616482431,0.0524501889937,95,-0.743615733834,-0.563570919662,-2.56347361573e-14,0.0
0.0163462807786,-0.221699123758,-0.402461175842,-5.59912639207,0.00370109561105,0.975309374954,0.0654416582813,1334,-0.547750921467,0.221699123758,0.0499299196019,96,-0.75077651457,-0.547000799666,1.87516585634e-14,0.0
0.0154112809137,-0.180650083042,-0.384832342602,-5.71603056931,0.00329275535987,0.978297529242,0.0707735256367,1334,-0.519587875745,0.180650083042,0.0438794856492,97,-0.680212570444,-0.518949990083,-1.38315146443e-14,0.0
0.0146165648994,-0.167057672285,-0.347569266418,-5.825659199,0.00295085830825,0.978239284844,0.042965380233,1334,-0.501002273827,0.167057672285,0.0443157095879,98,-0.65637998115,-0.500401074695,9.49459845522e-15,0.0
0.0134542363341,-0.235671819742,-0.371386977038,-5.98367139071,0.00251955900521,0.978977325387,0.0677793837023,1334,-0.485644527349,0.235671819742,0.0427871477966,99,-0.662224238437,-0.485083004415,6.83745636044e-15,0.0
0.0125983368416,-0.243332579786,-0.343460172638,-6.11796328509,0.002202938154,0.982267450947,0.0838486215155,1334,-0.463163291704,0.243332579786,0.0371704023822,100,-0.607670031799,-0.462680410161,-6.41741227319e-14,0.0
0.0115867552289,-0.235919086604,-0.332516727903,-6.2868707622,0.0018605730223,0.982878739893,0.0730669384223,1334,-0.445688368777,0.235919086604,0.0353201089225,101,-0.591152319417,-0.445239739271,2.41501943103e-14,0.0
0.0108124229915,-0.0469298330143,-0.334460785865,-6.43056605446,0.00161153835778,0.985094818496,0.0499668723741,1334,-0.428245001805,0.0469298330142,0.0313863649579,102,-0.544526896172,-0.42782894556,-2.52663124472e-14,0.0
0.00999456674887,-0.180484479477,-0.327580709279,-6.59545455275,0.00136656559336,0.987885567562,0.0531092942564,1334,-0.423282962658,0.180484479477,0.0287696237687,103,-0.530796793113,-0.422882720383,-5.79244298703e-14,0.0
0.00923805006081,-0.202680395495,-0.332318198127,-6.75363208175,0.00116663460408,0.987165075094,0.0582168180744,1334,-0.412130814988,0.202680395495,0.0292153980144,104,-0.523363676683,-0.411752198005,8.01185565778e-14,0.0
0.00852155973125,-0.176612079996,-0.322055772472,-6.90684282059,0.00100091287481,0.988136121609,0.0569777499403,1334,-0.399827756332,0.176612079996,0.0262206656476,105,-0.49489112272,-0.399472595795,-1.23871722613e-14,0.0
0.00797904125466,-0.0347607500153,-0.323603186932,-7.04102507473,0.000875228927212,0.989101471703,0.0109891000499,1334,-0.38899054046,0.0347607500153,0.0253272038124,106,-0.488161757765,-0.388655366025,-2.72486237028e-14,0.0
0.00762196078079,-0.0183335989538,-0.316039964312,-7.13123230314,0.0007997332662,0.990225893865,0.0139564410672,1334,-0.387786001219,0.0183335989538,0.024552127086,107,-0.473141113091,-0.387449339405,4.24178988341e-15,0.0
0.00738833296194,-0.222343430767,-0.319506741485,-7.19589778444,0.00074965475473,0.990090975115,0.0612916104616,1334,-0.388251121267,0.222343430767,0.0238595309621,108,-0.48148687308,-0.387896537793,-2.22709642942e-14,0.0
0.00688452550282,-0.27304086543,-0.315832810008,-7.3395935051,0.000649314410301,0.991032313693,0.091120788609,1334,-0.37601760631,0.27304086543,0.021808190607,109,-0.465280579543,-0.375714366135,4.89255756792e-14,0.0
0.00637249727555,-0.23368385836,-0.305263652736,-7.48674678116,0.00056046330767,0.991662038259,0.081020338084,1334,-0.362578402004,0.23368385836,0.0197131396772,110,-0.430261293701,-0.36231208386,-4.73830710078e-14,0.0
0.00578723810817,-0.226705049809,-0.29531127875,-7.67919203634,0.000462348308543,0.992706160793,0.0630792005924,1334,-0.351967255176,0.226705049809,0.0188892742386,111,-0.423118013337,-0.351730111652,9.86776322267e-14,0.0
0.00539478509453,-0.231083910273,-0.290428312185,-7.81315418123,0.000404380544616,0.993633175018,0.0653892917955,1334,-0.343727023719,0.231083910273,0.017127653665,112,-0.402167686733,-0.343506567238,-5.18738947072e-14,0.0
0.00502709273738,-0.226841107491,-0.291688103862,-7.95216789499,0.000351898458205,0.994101448923,0.081833374461,1334,-0.334887226362,0.226841107491,0.0158918380421,113,-0.395702495893,-0.3346871212,-7.45686239448e-14,0.0
0.00457971219787,-0.201398554646,-0.287795378773,-8.15473062999,0.000287372685171,0.995149008337,0.0744331404868,1334,-0.327037175811,0.201398554646,0.0141616071655,114,-0.370703101927,-0.326853808033,4.41239096457e-14,0.0
0.00416302891713,-0.0992298114575,-0.281212868352,-8.34453601942,0.00023769171967,0.995443455021,0.0669606882711,1334,-0.320211050909,0.0992298114575,0.0136685606359,115,-0.367821418214,-0.320042774753,-1.75309541996e-14,0.0
0.00386718323124,-0.204336300624,-0.276089292475,-8.49752693251,0.000203972182745,0.9959518497,0.0570013459434,1334,-0.318006286838,0.204336300625,0.0126827551274,116,-0.375323903931,-0.317827860404,7.13457339948e-14,0.0
0.00357582949877,-0.0118128819923,-0.272452089328,-8.65637778084,0.000174013481678,0.996590031822,0.00238868276797,1334,-0.31189641326,0.0118128819923,0.0112989091676,117,-0.346770056082,-0.311745027513,1.80170720921e-14,0.0
0.00350440786364,-0.240020932076,-0.27616122237,-8.69545523571,0.000167344627248,0.996835907808,0.0662341820604,1334,-0.311550430295,0.240020932076,0.0113037706134,118,-0.350298276793,-0.311397160052,2.92506939876e-14,0.0
0.00326766221796,-0.265739274571,-0.275082915815,-8.82981690114,0.000146305025316,0.997026681229,0.0997667362265,1334,-0.305825525729,0.265739274571,0.0104977669087,119,-0.343269514734,-0.305690952166,-2.86301883417e-14,0.0
0.00300283377009,-0.20061816739,-0.269409672522,-9.00741374556,0.000122498258358,0.997304480306,0.0599195750672,1334,-0.299520673804,0.20061816739,0.00955846819043,120,-0.335585896611,-0.299400624362,-8.02036265155e-14,0.0
0.00275299519717,-0.00726668269239,-0.268057710461,-9.1831004108,0.000102761436073,0.997830186979,0.0211290918849,1334,-0.295130527997,0.00726668269236,0.0086059575548,121,-0.323863144812,-0.295020592005,-3.41902917772e-14,0.0
